LT,ITF09,ITF1330,ITF18,ITF21,RH09,RH1330,RH18,RH21,RHTR09,RHTR1330,RHTR18,RHTR21,T09,T1330,T18,T21,U09,U1330,U18,U21
2016-08-24,64.19329237694794,48.73644750529493,56.59561722080559,23.336903477729535,67.16134152461042,70.25271049894101,63.38143848191518,46.66309652227047,89.0,81.0,67.0,69.0,18.0,20.45,22.0,16.1,89.0,81.0,67.0,69.0
2016-08-25,99.0,77.30772955797163,57.26975939741959,41.353343543404854,34.90247612070782,36.83832800356173,38.536461068015285,39.88530986920298,57.0,54.0,56.0,64.0,14.4,16.25,16.4,14.7,57.0,54.0,56.0,64.0
2016-08-26,60.64040072978669,72.60000000000002,56.10000000000002,29.521834713777846,38.250813497475704,35.0,31.0,43.49272176207405,54.0,35.0,31.0,60.0,16.9,23.4,24.9,17.3,54.0,35.0,31.0,60.0
2016-08-27,27.418575336221558,27.56,51.69999999999999,35.633760788456186,44.19380822125948,38.0,31.0,41.4554130705146,55.0,38.0,31.0,54.0,19.1,26.1,25.3,18.3,55.0,38.0,31.0,54.0
2016-08-28,99.0,99.0,98.80494199396986,99.0,33.384896196489684,31.306088044123566,29.756177492462328,32.02858014862241,64.0,48.5,44.0,66.0,11.7,15.299999999999999,16.1,10.5,64.0,48.5,44.0,66.0
2016-08-29,99.0,97.5092511871426,99.0,78.12261357907639,30.2049646757007,28.13656398392824,33.20002978955647,36.76927003567149,63.0,37.5,43.0,59.0,10.3,17.9,18.4,14.7,63.0,37.5,43.0,59.0
2016-08-30,98.38373534010606,23.36084591506794,20.46886901205702,20.091691053730827,35.05222581863508,46.63915408493206,50.46886901205701,50.09169105373083,66.0,86.0,89.0,91.0,12.0,12.350000000000001,13.1,12.6,66.0,86.0,89.0,91.0
2016-08-31,25.067930691208325,53.82899540984794,60.27876494407329,58.60969032833738,55.02264356373611,61.97557077283542,67.94424701118534,68.27806193433253,92.0,88.0,88.0,91.0,14.0,16.8,18.4,17.9,92.0,88.0,88.0,91.0
2016-09-01,61.4511258850516,72.87397590353771,56.83238289660069,64.63067710491175,63.064446555007365,64.69628227193395,68.63352342067986,67.07386457901765,87.0,85.0,92.0,92.0,17.3,18.15,17.8,17.4,87.0,85.0,92.0,92.0
2016-09-02,64.86765209190048,49.52122938923318,50.483963081172604,68.7109046200288,67.0264695816199,70.09575412215337,69.90320738376548,66.25781907599423,93.0,89.5,89.0,93.0,17.2,18.65,18.7,17.0,93.0,89.5,89.0,93.0
2016-09-03,58.60969032833738,27.03469184092902,17.495492742923346,23.768918167018338,68.27806193433253,74.30848592822547,76.50090145141533,75.24621636659633,91.0,81.0,86.0,90.0,17.9,21.450000000000003,20.9,19.8,91.0,81.0,86.0,90.0
2016-09-04,49.688712767727324,12.847458711004748,0.0,36.40180059914946,70.06225744645454,77.24697313335612,80.80124439550642,72.7196398801701,95.0,83.5,84.0,86.0,17.6,21.6,22.3,20.0,95.0,83.5,84.0,86.0
2016-09-05,60.751174469799004,32.21641012754431,24.288128910798214,46.55681659893851,67.8497651060402,73.55671797449114,75.14237421784036,70.6886366802123,92.0,86.5,84.0,90.0,17.6,20.1,21.0,18.7,92.0,86.5,84.0,90.0
2016-09-06,37.11595346298742,17.77817805101605,32.312650793927666,40.75754772972,72.57680930740251,76.44436438979679,73.53746984121446,71.848490454056,94.0,93.0,91.0,92.0,18.4,19.5,19.2,18.6,94.0,93.0,91.0,92.0
2016-09-07,65.74436937764305,64.63067710491175,71.81363617187078,74.05027781097363,63.677767053949005,67.07386457901765,65.63727276562584,64.86432540156765,92.0,92.0,89.0,90.0,16.5,17.4,17.6,17.2,92.0,92.0,89.0,90.0
2016-09-08,26.502490320221284,28.85057119366273,33.34597146967923,30.45749758865899,55.50083010674042,56.2835237312209,57.781990489893076,56.81916586288634,84.0,79.0,83.0,85.0,15.7,17.0,16.6,15.9,84.0,79.0,83.0,85.0
2016-09-09,21.59223406648536,20.102451979728535,24.66732969330348,23.056749522138418,51.59223406648536,50.102451979728535,54.66732969330348,53.05674952213841,79.0,62.0,70.0,78.0,15.5,19.200000000000003,18.6,16.2,79.0,62.0,70.0,78.0
2016-09-10,24.858535347129322,24.94951252981651,21.20055341141237,20.445687404696056,54.858535347129326,54.949512529816516,51.200553411412365,49.55431259530395,87.0,63.0,63.0,75.0,14.9,20.549999999999997,19.3,15.7,87.0,63.0,63.0,75.0
2016-09-11,20.15296489846131,21.456920130967205,27.31552013142167,20.40071888223934,50.152964898461306,51.45692013096721,44.22815995619278,50.40071888223933,95.0,58.5,50.0,79.0,11.9,20.700000000000003,20.8,15.1,95.0,58.5,50.0,79.0
2016-09-12,22.666271296615356,27.15901700774654,39.91137562859223,21.87139202281246,47.333728703384644,44.28032766408449,40.02954145713593,48.128607977187535,82.0,49.5,45.0,80.0,13.4,21.0,20.9,14.1,82.0,49.5,45.0,80.0
2016-09-13,20.347935411167786,21.950247711439697,23.354997107344833,25.562981396802627,50.34793541116779,52.322285808243755,53.354997107344836,55.18766046560087,78.0,58.0,61.0,85.0,15.3,21.15,20.6,15.4,78.0,58.0,61.0,85.0
2016-09-14,29.434418232213506,21.262131393554235,26.056559963097587,24.52139458412894,56.47813941073784,54.22268133442888,55.352186654365866,54.52139458412895,84.0,57.0,64.0,88.0,16.0,22.1,20.4,14.6,84.0,57.0,64.0,88.0
2016-09-15,20.69148056574609,29.919949535024912,29.997615101913155,28.149814937761892,50.6914805657461,56.63998317834163,56.665871700637716,56.0499383125873,91.0,92.5,92.0,91.0,12.8,14.4,14.5,14.5,91.0,92.5,92.0,91.0
2016-09-16,23.096962172232843,21.355445948785086,49.156184639972366,99.0,46.90303782776716,51.35544594878508,39.224052149154886,34.12840489375067,91.0,77.5,58.0,62.0,11.5,15.75,16.1,12.6,91.0,77.5,58.0,62.0
2016-09-17,99.0,98.68972019068015,99.0,84.63147425948861,31.246318090459326,29.612150238350186,34.011448462158754,36.217671672924695,64.0,40.5,53.0,76.0,10.6,17.45,15.2,10.2,64.0,40.5,53.0,76.0
2016-09-18,91.34930669696561,99.0,99.0,72.02691769361334,35.648363839240204,33.6673290079987,33.01079188948385,37.28585443274463,70.0,42.5,43.0,75.0,11.3,18.85,18.3,10.9,70.0,42.5,43.0,75.0
2016-09-19,99.0,99.0,99.0,79.33071545973604,31.194757271228365,31.695580683255272,33.10058893549164,36.666888520361354,56.0,39.0,47.0,72.0,12.8,19.299999999999997,16.8,11.3,56.0,39.0,47.0,72.0
2016-09-20,99.0,99.0,76.40091219060295,38.22183242216069,33.48442470083253,34.25792842693721,36.91517693299975,40.592722525946435,69.0,43.0,47.0,64.0,10.5,18.95,18.7,15.0,69.0,43.0,47.0,64.0
2016-09-21,28.033442654324254,53.97999999999999,82.08360789904938,99.0,43.98885244855858,26.0,27.083861344325726,33.4160908857213,71.0,26.0,28.0,48.0,14.6,25.1,22.4,16.6,71.0,26.0,28.0,48.0
2016-09-22,22.449131356118002,21.368669786592662,27.97197455781033,26.225105239614788,47.550868643882,48.63133021340734,44.00934181406323,44.591631586795074,89.0,59.5,57.0,75.0,12.1,19.4,18.4,13.9,89.0,59.5,57.0,75.0
2016-09-23,24.039159145871103,30.697995568338776,30.288255705918896,34.9786150261979,45.9608408541289,43.10066814388707,43.23724809802703,41.673794991267364,83.0,49.0,56.0,78.0,12.7,20.700000000000003,18.4,12.1,83.0,49.0,56.0,78.0
2016-09-24,62.22645370572626,24.344645008469215,20.531476114276614,30.655494972135795,38.11640222832828,45.655354991530785,50.53147611427662,56.885164990711935,85.0,87.0,86.0,94.0,9.2,11.8,13.7,14.2,85.0,87.0,86.0,94.0
2016-09-25,99.0,99.0,96.75086613075382,98.46099227013347,34.41883184867579,30.61620712342791,27.188582663442276,29.32624033766684,74.0,50.0,46.0,65.0,9.8,14.4,13.8,9.3,74.0,50.0,46.0,65.0
2016-09-26,99.0,95.24882756291377,94.80154770919151,93.89401938242393,33.96970621823589,25.31103445364221,24.801547709191503,23.894019382423938,70.0,52.0,53.0,57.0,10.5,10.55,9.9,8.1,70.0,52.0,53.0,57.0
2016-09-27,88.9006850446606,80.49862612496072,84.66611989890797,91.25098539784908,18.9006850446606,13.499542041653573,14.888706632969317,21.250985397849085,45.366635452381125,28.5,33.0,51.007976973852905,5.2,10.1,9.3,2.3,54.0,28.5,33.0,73.0
2016-09-28,86.66524510941741,86.31267891684021,88.17946462396264,91.92192037821519,16.66524510941741,16.31267891684021,18.17946462396264,21.921920378215194,40.000989266634974,23.5,28.0,48.0,7.6,16.549999999999997,15.4,9.5,41.0,23.5,28.0,48.0
2016-09-29,93.08553558604204,89.4592976204703,88.3927916777497,92.83901871643505,23.08553558604204,19.459297620470295,18.3927916777497,22.839018716435053,47.0,27.0,28.0,41.0,10.7,17.200000000000003,15.6,12.8,47.0,27.0,28.0,41.0
2016-09-30,99.0,94.2431219256751,91.17693960851395,92.73061373932225,30.388360518495478,24.2431219256751,21.176939608513937,22.730613739322244,63.0,30.0,33.0,51.0,10.4,19.2,15.2,9.1,63.0,30.0,33.0,51.0
2016-10-01,99.0,38.432293679306696,25.554742092008354,28.31710441985294,30.93948359206595,40.52256877356444,44.815085969330546,43.89429852671569,74.26293120537991,83.0,88.0,91.0,6.4,10.6,11.3,10.4,82.0,83.0,88.0,91.0
2016-10-02,86.44933836846721,74.51995962937222,77.83841323228535,85.07081385264279,16.449338368467213,11.506653209790743,12.612804410761786,15.070813852642795,39.482756071105044,24.0,29.0,36.173933188558586,7.0,10.3,8.7,4.5,42.0,24.0,29.0,45.0
2016-10-03,80.15205459250032,72.81572595116492,76.7513320312845,86.13642606191513,13.384018197500106,10.938575317054973,12.250444010428168,16.136426061915124,32.125178162552984,26.255469450163428,29.40430075617295,38.73168390063245,1.0,7.25,5.2,3.0,50.0,27.5,35.0,53.0
2016-10-04,82.28381184101003,76.3569269673505,81.10506723798345,86.31269698880689,14.094603947003343,12.118975655783498,13.701689079327815,16.312696988806902,33.83077161481134,29.088741986498942,32.88767217034481,39.15478067528674,1.8,7.5,6.1,1.5,50.0,30.0,37.0,59.0
2016-10-05,86.11343476874637,81.86922044243049,87.2434590878954,89.67432320032005,16.11343476874637,13.956406814143493,17.243459087895403,19.674323200320043,38.67649872542313,33.499062000466516,41.388855511329226,47.223571330468225,0.3,5.35,2.1,-1.4,63.0,39.5,60.0,86.0
2016-10-06,79.49126487100114,78.99616664859572,75.03052314462168,79.93560228845726,13.163754957000382,12.998722216198574,11.676841048207226,13.311867429485751,31.59648821762773,31.200366057400633,28.027502168185546,31.951997265544104,1.7,6.85,6.9,4.4,47.0,33.5,30.0,40.0
2016-10-07,83.80377996921438,77.78905666615542,77.58714664534938,75.04302397537148,14.601259989738121,12.596352222051808,12.529048881783124,11.681007991790496,35.046879916504224,29.5,30.073026022170048,28.03750393320338,4.0,8.4,6.5,4.0,45.0,29.5,33.0,36.0
2016-10-08,76.17164173167498,72.70921244443063,69.62074436927483,72.98436143449837,12.057213910558326,10.903070814810212,9.62074436927483,10.994787144832788,28.94049748774598,26.170249268648828,23.092327159048594,26.390392681405178,-0.6,5.8,3.3,-0.4,50.0,30.0,31.0,45.0
2016-10-09,70.78540400553182,73.4726226049767,78.52894295527028,80.42323369539847,10.26180133517727,11.157540868325572,12.842980985090094,13.47441123179949,24.6310331693115,26.781044598241422,30.826545974165104,32.34214531611407,-0.4,2.8499999999999996,2.7,0.5,42.0,37.0,43.0,52.0
