epi_year_week,date,day,iso_week,epi_week,epi_year,date.1,day_off,break_day,holiday,day_off_sat,day_off_sun
2009-51,25.12.09,5.0,52.0,51.0,2009.0,2009-12-25,0.0,0.0,0.0,0.0,0.0
2009-51,26.12.09,6.0,52.0,51.0,2009.0,2009-12-26,1.0,0.0,0.0,1.0,0.0
2009-51,27.12.09,7.0,52.0,51.0,2009.0,2009-12-27,1.0,0.0,0.0,0.0,1.0
2009-52,28.12.09,1.0,53.0,52.0,2009.0,2009-12-28,0.0,1.0,0.0,0.0,0.0
2009-52,29.12.09,2.0,53.0,52.0,2009.0,2009-12-29,0.0,1.0,0.0,0.0,0.0
2009-52,30.12.09,3.0,53.0,52.0,2009.0,2009-12-30,0.0,1.0,0.0,0.0,0.0
2009-52,31.12.09,4.0,53.0,52.0,2009.0,2009-12-31,0.0,1.0,0.1,0.0,0.0
2009-52,01.01.10,5.0,1.0,52.0,2009.0,2010-01-01,0.0,1.0,1.0,0.0,0.0
2009-52,02.01.10,6.0,1.0,52.0,2009.0,2010-01-02,0.0,1.0,1.0,0.0,0.0
2009-52,03.01.10,7.0,1.0,52.0,2009.0,2010-01-03,0.0,1.0,1.0,0.0,0.0
2010-01,04.01.10,1.0,2.0,1.0,2010.0,2010-01-04,0.0,1.0,1.0,0.0,0.0
2010-01,05.01.10,2.0,2.0,1.0,2010.0,2010-01-05,0.0,1.0,1.0,0.0,0.0
2010-01,06.01.10,3.0,2.0,1.0,2010.0,2010-01-06,0.0,1.0,1.0,0.0,0.0
2010-01,07.01.10,4.0,2.0,1.0,2010.0,2010-01-07,0.0,1.0,1.0,0.0,0.0
2010-01,08.01.10,5.0,2.0,1.0,2010.0,2010-01-08,0.0,1.0,1.0,0.0,0.0
2010-01,09.01.10,6.0,2.0,1.0,2010.0,2010-01-09,0.0,1.0,1.0,0.0,0.0
2010-01,10.01.10,7.0,2.0,1.0,2010.0,2010-01-10,0.0,1.0,1.0,0.0,0.0
2010-02,11.01.10,1.0,3.0,2.0,2010.0,2010-01-11,0.0,0.0,0.0,0.0,0.0
2010-02,12.01.10,2.0,3.0,2.0,2010.0,2010-01-12,0.0,0.0,0.0,0.0,0.0
2010-02,13.01.10,3.0,3.0,2.0,2010.0,2010-01-13,0.0,0.0,0.0,0.0,0.0
2010-02,14.01.10,4.0,3.0,2.0,2010.0,2010-01-14,0.0,0.0,0.0,0.0,0.0
2010-02,15.01.10,5.0,3.0,2.0,2010.0,2010-01-15,0.0,0.0,0.0,0.0,0.0
2010-02,16.01.10,6.0,3.0,2.0,2010.0,2010-01-16,1.0,0.0,0.0,1.0,0.0
2010-02,17.01.10,7.0,3.0,2.0,2010.0,2010-01-17,1.0,0.0,0.0,0.0,1.0
2010-03,18.01.10,1.0,4.0,3.0,2010.0,2010-01-18,0.0,0.0,0.0,0.0,0.0
2010-03,19.01.10,2.0,4.0,3.0,2010.0,2010-01-19,0.0,0.0,0.0,0.0,0.0
2010-03,20.01.10,3.0,4.0,3.0,2010.0,2010-01-20,0.0,0.0,0.0,0.0,0.0
2010-03,21.01.10,4.0,4.0,3.0,2010.0,2010-01-21,0.0,0.0,0.0,0.0,0.0
2010-03,22.01.10,5.0,4.0,3.0,2010.0,2010-01-22,0.0,0.0,0.0,0.0,0.0
2010-03,23.01.10,6.0,4.0,3.0,2010.0,2010-01-23,1.0,0.0,0.0,1.0,0.0
2010-03,24.01.10,7.0,4.0,3.0,2010.0,2010-01-24,1.0,0.0,0.0,0.0,1.0
2010-04,25.01.10,1.0,5.0,4.0,2010.0,2010-01-25,0.0,0.0,0.0,0.0,0.0
2010-04,26.01.10,2.0,5.0,4.0,2010.0,2010-01-26,0.0,0.0,0.0,0.0,0.0
2010-04,27.01.10,3.0,5.0,4.0,2010.0,2010-01-27,0.0,0.0,0.0,0.0,0.0
2010-04,28.01.10,4.0,5.0,4.0,2010.0,2010-01-28,0.0,0.0,0.0,0.0,0.0
2010-04,29.01.10,5.0,5.0,4.0,2010.0,2010-01-29,0.0,0.0,0.0,0.0,0.0
2010-04,30.01.10,6.0,5.0,4.0,2010.0,2010-01-30,1.0,0.0,0.0,1.0,0.0
2010-04,31.01.10,7.0,5.0,4.0,2010.0,2010-01-31,1.0,0.0,0.0,0.0,1.0
2010-05,01.02.10,1.0,6.0,5.0,2010.0,2010-02-01,0.0,0.0,0.0,0.0,0.0
2010-05,02.02.10,2.0,6.0,5.0,2010.0,2010-02-02,0.0,0.0,0.0,0.0,0.0
2010-05,03.02.10,3.0,6.0,5.0,2010.0,2010-02-03,0.0,0.0,0.0,0.0,0.0
2010-05,04.02.10,4.0,6.0,5.0,2010.0,2010-02-04,0.0,0.0,0.0,0.0,0.0
2010-05,05.02.10,5.0,6.0,5.0,2010.0,2010-02-05,0.0,0.0,0.0,0.0,0.0
2010-05,06.02.10,6.0,6.0,5.0,2010.0,2010-02-06,1.0,0.0,0.0,1.0,0.0
2010-05,07.02.10,7.0,6.0,5.0,2010.0,2010-02-07,1.0,0.0,0.0,0.0,1.0
2010-06,08.02.10,1.0,7.0,6.0,2010.0,2010-02-08,0.0,0.0,0.0,0.0,0.0
2010-06,09.02.10,2.0,7.0,6.0,2010.0,2010-02-09,0.0,0.0,0.0,0.0,0.0
2010-06,10.02.10,3.0,7.0,6.0,2010.0,2010-02-10,0.0,0.0,0.0,0.0,0.0
2010-06,11.02.10,4.0,7.0,6.0,2010.0,2010-02-11,0.0,0.0,0.0,0.0,0.0
2010-06,12.02.10,5.0,7.0,6.0,2010.0,2010-02-12,0.0,0.0,0.0,0.0,0.0
2010-06,13.02.10,6.0,7.0,6.0,2010.0,2010-02-13,1.0,0.0,0.0,1.0,0.0
2010-06,14.02.10,7.0,7.0,6.0,2010.0,2010-02-14,1.0,0.0,0.0,0.0,1.0
2010-07,15.02.10,1.0,8.0,7.0,2010.0,2010-02-15,0.0,0.1,0.0,0.0,0.0
2010-07,16.02.10,2.0,8.0,7.0,2010.0,2010-02-16,0.0,0.1,0.0,0.0,0.0
2010-07,17.02.10,3.0,8.0,7.0,2010.0,2010-02-17,0.0,0.1,0.0,0.0,0.0
2010-07,18.02.10,4.0,8.0,7.0,2010.0,2010-02-18,0.0,0.1,0.0,0.0,0.0
2010-07,19.02.10,5.0,8.0,7.0,2010.0,2010-02-19,0.0,0.1,0.0,0.0,0.0
2010-07,20.02.10,6.0,8.0,7.0,2010.0,2010-02-20,0.0,0.1,1.0,0.0,0.0
2010-07,21.02.10,7.0,8.0,7.0,2010.0,2010-02-21,0.0,0.1,1.0,0.0,0.0
2010-08,22.02.10,1.0,9.0,8.0,2010.0,2010-02-22,0.0,0.0,1.0,0.0,0.0
2010-08,23.02.10,2.0,9.0,8.0,2010.0,2010-02-23,0.0,0.0,1.0,0.0,0.0
2010-08,24.02.10,3.0,9.0,8.0,2010.0,2010-02-24,0.0,0.0,0.0,0.0,0.0
2010-08,25.02.10,4.0,9.0,8.0,2010.0,2010-02-25,0.0,0.0,0.0,0.0,0.0
2010-08,26.02.10,5.0,9.0,8.0,2010.0,2010-02-26,0.0,0.0,0.0,0.0,0.0
2010-08,27.02.10,6.0,9.0,8.0,2010.0,2010-02-27,0.0,0.0,0.1,0.0,0.0
2010-08,28.02.10,7.0,9.0,8.0,2010.0,2010-02-28,0.0,0.0,1.0,0.0,0.0
2010-09,01.03.10,1.0,10.0,9.0,2010.0,2010-03-01,0.0,0.0,0.0,0.0,0.0
2010-09,02.03.10,2.0,10.0,9.0,2010.0,2010-03-02,0.0,0.0,0.0,0.0,0.0
2010-09,03.03.10,3.0,10.0,9.0,2010.0,2010-03-03,0.0,0.0,0.0,0.0,0.0
2010-09,04.03.10,4.0,10.0,9.0,2010.0,2010-03-04,0.0,0.0,0.0,0.0,0.0
2010-09,05.03.10,5.0,10.0,9.0,2010.0,2010-03-05,0.0,0.0,0.0,0.0,0.0
2010-09,06.03.10,6.0,10.0,9.0,2010.0,2010-03-06,0.0,0.0,1.0,0.0,0.0
2010-09,07.03.10,7.0,10.0,9.0,2010.0,2010-03-07,0.0,0.0,1.0,0.0,0.0
2010-10,08.03.10,1.0,11.0,10.0,2010.0,2010-03-08,0.0,0.0,1.0,0.0,0.0
2010-10,09.03.10,2.0,11.0,10.0,2010.0,2010-03-09,0.0,0.0,0.0,0.0,0.0
2010-10,10.03.10,3.0,11.0,10.0,2010.0,2010-03-10,0.0,0.0,0.0,0.0,0.0
2010-10,11.03.10,4.0,11.0,10.0,2010.0,2010-03-11,0.0,0.0,0.0,0.0,0.0
2010-10,12.03.10,5.0,11.0,10.0,2010.0,2010-03-12,0.0,0.0,0.0,0.0,0.0
2010-10,13.03.10,6.0,11.0,10.0,2010.0,2010-03-13,1.0,0.0,0.0,1.0,0.0
2010-10,14.03.10,7.0,11.0,10.0,2010.0,2010-03-14,1.0,0.0,0.0,0.0,1.0
2010-11,15.03.10,1.0,12.0,11.0,2010.0,2010-03-15,0.0,0.0,0.0,0.0,0.0
2010-11,16.03.10,2.0,12.0,11.0,2010.0,2010-03-16,0.0,0.0,0.0,0.0,0.0
2010-11,17.03.10,3.0,12.0,11.0,2010.0,2010-03-17,0.0,0.0,0.0,0.0,0.0
2010-11,18.03.10,4.0,12.0,11.0,2010.0,2010-03-18,0.0,0.0,0.0,0.0,0.0
2010-11,19.03.10,5.0,12.0,11.0,2010.0,2010-03-19,0.0,0.0,0.0,0.0,0.0
2010-11,20.03.10,6.0,12.0,11.0,2010.0,2010-03-20,1.0,0.0,0.0,1.0,0.0
2010-11,21.03.10,7.0,12.0,11.0,2010.0,2010-03-21,1.0,0.0,0.0,0.0,1.0
2010-12,22.03.10,1.0,13.0,12.0,2010.0,2010-03-22,0.0,0.0,0.0,0.0,0.0
2010-12,23.03.10,2.0,13.0,12.0,2010.0,2010-03-23,0.0,0.0,0.0,0.0,0.0
2010-12,24.03.10,3.0,13.0,12.0,2010.0,2010-03-24,0.0,0.0,0.0,0.0,0.0
2010-12,25.03.10,4.0,13.0,12.0,2010.0,2010-03-25,0.0,1.0,0.0,0.0,0.0
2010-12,26.03.10,5.0,13.0,12.0,2010.0,2010-03-26,0.0,1.0,0.0,0.0,0.0
2010-12,27.03.10,6.0,13.0,12.0,2010.0,2010-03-27,1.0,1.0,0.0,1.0,0.0
2010-12,28.03.10,7.0,13.0,12.0,2010.0,2010-03-28,1.0,1.0,0.0,0.0,1.0
2010-13,29.03.10,1.0,14.0,13.0,2010.0,2010-03-29,0.0,1.0,0.0,0.0,0.0
2010-13,30.03.10,2.0,14.0,13.0,2010.0,2010-03-30,0.0,1.0,0.0,0.0,0.0
2010-13,31.03.10,3.0,14.0,13.0,2010.0,2010-03-31,0.0,1.0,0.0,0.0,0.0
2010-13,01.04.10,4.0,14.0,13.0,2010.0,2010-04-01,0.0,0.0,0.0,0.0,0.0
2010-13,02.04.10,5.0,14.0,13.0,2010.0,2010-04-02,0.0,0.0,0.0,0.0,0.0
2010-13,03.04.10,6.0,14.0,13.0,2010.0,2010-04-03,1.0,0.0,0.0,1.0,0.0
2010-13,04.04.10,7.0,14.0,13.0,2010.0,2010-04-04,1.0,0.0,0.0,0.0,1.0
2010-14,05.04.10,1.0,15.0,14.0,2010.0,2010-04-05,0.0,0.0,0.0,0.0,0.0
2010-14,06.04.10,2.0,15.0,14.0,2010.0,2010-04-06,0.0,0.0,0.0,0.0,0.0
2010-14,07.04.10,3.0,15.0,14.0,2010.0,2010-04-07,0.0,0.0,0.0,0.0,0.0
2010-14,08.04.10,4.0,15.0,14.0,2010.0,2010-04-08,0.0,0.0,0.0,0.0,0.0
2010-14,09.04.10,5.0,15.0,14.0,2010.0,2010-04-09,0.0,0.0,0.0,0.0,0.0
2010-14,10.04.10,6.0,15.0,14.0,2010.0,2010-04-10,1.0,0.0,0.0,1.0,0.0
2010-14,11.04.10,7.0,15.0,14.0,2010.0,2010-04-11,1.0,0.0,0.0,0.0,1.0
2010-15,12.04.10,1.0,16.0,15.0,2010.0,2010-04-12,0.0,0.0,0.0,0.0,0.0
2010-15,13.04.10,2.0,16.0,15.0,2010.0,2010-04-13,0.0,0.0,0.0,0.0,0.0
2010-15,14.04.10,3.0,16.0,15.0,2010.0,2010-04-14,0.0,0.0,0.0,0.0,0.0
2010-15,15.04.10,4.0,16.0,15.0,2010.0,2010-04-15,0.0,0.0,0.0,0.0,0.0
2010-15,16.04.10,5.0,16.0,15.0,2010.0,2010-04-16,0.0,0.0,0.0,0.0,0.0
2010-15,17.04.10,6.0,16.0,15.0,2010.0,2010-04-17,1.0,0.0,0.0,1.0,0.0
2010-15,18.04.10,7.0,16.0,15.0,2010.0,2010-04-18,1.0,0.0,0.0,0.0,1.0
2010-16,19.04.10,1.0,17.0,16.0,2010.0,2010-04-19,0.0,0.0,0.0,0.0,0.0
2010-16,20.04.10,2.0,17.0,16.0,2010.0,2010-04-20,0.0,0.0,0.0,0.0,0.0
2010-16,21.04.10,3.0,17.0,16.0,2010.0,2010-04-21,0.0,0.0,0.0,0.0,0.0
2010-16,22.04.10,4.0,17.0,16.0,2010.0,2010-04-22,0.0,0.0,0.0,0.0,0.0
2010-16,23.04.10,5.0,17.0,16.0,2010.0,2010-04-23,0.0,0.0,0.0,0.0,0.0
2010-16,24.04.10,6.0,17.0,16.0,2010.0,2010-04-24,1.0,0.0,0.0,1.0,0.0
2010-16,25.04.10,7.0,17.0,16.0,2010.0,2010-04-25,1.0,0.0,0.0,0.0,1.0
2010-17,26.04.10,1.0,18.0,17.0,2010.0,2010-04-26,0.0,0.0,0.0,0.0,0.0
2010-17,27.04.10,2.0,18.0,17.0,2010.0,2010-04-27,0.0,0.0,0.0,0.0,0.0
2010-17,28.04.10,3.0,18.0,17.0,2010.0,2010-04-28,0.0,0.0,0.0,0.0,0.0
2010-17,29.04.10,4.0,18.0,17.0,2010.0,2010-04-29,0.0,0.0,0.0,0.0,0.0
2010-17,30.04.10,5.0,18.0,17.0,2010.0,2010-04-30,0.0,0.0,0.1,0.0,0.0
2010-17,01.05.10,6.0,18.0,17.0,2010.0,2010-05-01,0.0,0.0,1.0,0.0,0.0
2010-17,02.05.10,7.0,18.0,17.0,2010.0,2010-05-02,0.0,0.0,1.0,0.0,0.0
2010-18,03.05.10,1.0,19.0,18.0,2010.0,2010-05-03,0.0,0.0,1.0,0.0,0.0
2010-18,04.05.10,2.0,19.0,18.0,2010.0,2010-05-04,0.0,0.0,0.0,0.0,0.0
2010-18,05.05.10,3.0,19.0,18.0,2010.0,2010-05-05,0.0,0.0,0.0,0.0,0.0
2010-18,06.05.10,4.0,19.0,18.0,2010.0,2010-05-06,0.0,0.0,0.0,0.0,0.0
2010-18,07.05.10,5.0,19.0,18.0,2010.0,2010-05-07,0.0,0.0,0.0,0.0,0.0
2010-18,08.05.10,6.0,19.0,18.0,2010.0,2010-05-08,0.0,0.0,1.0,0.0,0.0
2010-18,09.05.10,7.0,19.0,18.0,2010.0,2010-05-09,0.0,0.0,1.0,0.0,0.0
2010-19,10.05.10,1.0,20.0,19.0,2010.0,2010-05-10,0.0,0.0,1.0,0.0,0.0
2010-19,11.05.10,2.0,20.0,19.0,2010.0,2010-05-11,0.0,0.0,0.0,0.0,0.0
2010-19,12.05.10,3.0,20.0,19.0,2010.0,2010-05-12,0.0,0.0,0.0,0.0,0.0
2010-19,13.05.10,4.0,20.0,19.0,2010.0,2010-05-13,0.0,0.0,0.0,0.0,0.0
2010-19,14.05.10,5.0,20.0,19.0,2010.0,2010-05-14,0.0,0.0,0.0,0.0,0.0
2010-19,15.05.10,6.0,20.0,19.0,2010.0,2010-05-15,1.0,0.0,0.0,1.0,0.0
2010-19,16.05.10,7.0,20.0,19.0,2010.0,2010-05-16,1.0,0.0,0.0,0.0,1.0
2010-20,17.05.10,1.0,21.0,20.0,2010.0,2010-05-17,0.0,0.0,0.0,0.0,0.0
2010-20,18.05.10,2.0,21.0,20.0,2010.0,2010-05-18,0.0,0.0,0.0,0.0,0.0
2010-20,19.05.10,3.0,21.0,20.0,2010.0,2010-05-19,0.0,0.0,0.0,0.0,0.0
2010-20,20.05.10,4.0,21.0,20.0,2010.0,2010-05-20,0.0,0.0,0.0,0.0,0.0
2010-20,21.05.10,5.0,21.0,20.0,2010.0,2010-05-21,0.0,0.0,0.0,0.0,0.0
2010-20,22.05.10,6.0,21.0,20.0,2010.0,2010-05-22,1.0,0.0,0.0,1.0,0.0
2010-20,23.05.10,7.0,21.0,20.0,2010.0,2010-05-23,1.0,0.0,0.0,0.0,1.0
2010-21,24.05.10,1.0,22.0,21.0,2010.0,2010-05-24,0.0,0.0,0.0,0.0,0.0
2010-21,25.05.10,2.0,22.0,21.0,2010.0,2010-05-25,0.0,0.0,0.0,0.0,0.0
2010-21,26.05.10,3.0,22.0,21.0,2010.0,2010-05-26,0.0,0.0,0.0,0.0,0.0
2010-21,27.05.10,4.0,22.0,21.0,2010.0,2010-05-27,0.0,0.0,0.0,0.0,0.0
2010-21,28.05.10,5.0,22.0,21.0,2010.0,2010-05-28,0.0,0.0,0.0,0.0,0.0
2010-21,29.05.10,6.0,22.0,21.0,2010.0,2010-05-29,1.0,0.0,0.0,1.0,0.0
2010-21,30.05.10,7.0,22.0,21.0,2010.0,2010-05-30,1.0,0.0,0.0,0.0,1.0
2010-22,31.05.10,1.0,23.0,22.0,2010.0,2010-05-31,0.0,1.0,0.0,0.0,0.0
2010-22,01.06.10,2.0,23.0,22.0,2010.0,2010-06-01,0.0,1.0,0.0,0.0,0.0
2010-22,02.06.10,3.0,23.0,22.0,2010.0,2010-06-02,0.0,1.0,0.0,0.0,0.0
2010-22,03.06.10,4.0,23.0,22.0,2010.0,2010-06-03,0.0,1.0,0.0,0.0,0.0
2010-22,04.06.10,5.0,23.0,22.0,2010.0,2010-06-04,0.0,1.0,0.0,0.0,0.0
2010-22,05.06.10,6.0,23.0,22.0,2010.0,2010-06-05,1.0,1.0,0.0,1.0,0.0
2010-22,06.06.10,7.0,23.0,22.0,2010.0,2010-06-06,1.0,1.0,0.0,0.0,1.0
2010-23,07.06.10,1.0,24.0,23.0,2010.0,2010-06-07,0.0,1.0,0.0,0.0,0.0
2010-23,08.06.10,2.0,24.0,23.0,2010.0,2010-06-08,0.0,1.0,0.0,0.0,0.0
2010-23,09.06.10,3.0,24.0,23.0,2010.0,2010-06-09,0.0,1.0,0.0,0.0,0.0
2010-23,10.06.10,4.0,24.0,23.0,2010.0,2010-06-10,0.0,1.0,0.0,0.0,0.0
2010-23,11.06.10,5.0,24.0,23.0,2010.0,2010-06-11,0.0,1.0,0.1,0.0,0.0
2010-23,12.06.10,6.0,24.0,23.0,2010.0,2010-06-12,0.0,1.0,1.0,0.0,0.0
2010-23,13.06.10,7.0,24.0,23.0,2010.0,2010-06-13,0.0,1.0,1.0,0.0,0.0
2010-24,14.06.10,1.0,25.0,24.0,2010.0,2010-06-14,0.0,1.0,1.0,0.0,0.0
2010-24,15.06.10,2.0,25.0,24.0,2010.0,2010-06-15,0.0,1.0,0.0,0.0,0.0
2010-24,16.06.10,3.0,25.0,24.0,2010.0,2010-06-16,0.0,1.0,0.0,0.0,0.0
2010-24,17.06.10,4.0,25.0,24.0,2010.0,2010-06-17,0.0,1.0,0.0,0.0,0.0
2010-24,18.06.10,5.0,25.0,24.0,2010.0,2010-06-18,0.0,1.0,0.0,0.0,0.0
2010-24,19.06.10,6.0,25.0,24.0,2010.0,2010-06-19,1.0,1.0,0.0,1.0,0.0
2010-24,20.06.10,7.0,25.0,24.0,2010.0,2010-06-20,1.0,1.0,0.0,0.0,1.0
2010-25,21.06.10,1.0,26.0,25.0,2010.0,2010-06-21,0.0,1.0,0.0,0.0,0.0
2010-25,22.06.10,2.0,26.0,25.0,2010.0,2010-06-22,0.0,1.0,0.0,0.0,0.0
2010-25,23.06.10,3.0,26.0,25.0,2010.0,2010-06-23,0.0,1.0,0.0,0.0,0.0
2010-25,24.06.10,4.0,26.0,25.0,2010.0,2010-06-24,0.0,1.0,0.0,0.0,0.0
2010-25,25.06.10,5.0,26.0,25.0,2010.0,2010-06-25,0.0,1.0,0.0,0.0,0.0
2010-25,26.06.10,6.0,26.0,25.0,2010.0,2010-06-26,1.0,1.0,0.0,1.0,0.0
2010-25,27.06.10,7.0,26.0,25.0,2010.0,2010-06-27,1.0,1.0,0.0,0.0,1.0
2010-26,28.06.10,1.0,27.0,26.0,2010.0,2010-06-28,0.0,1.0,0.0,0.0,0.0
2010-26,29.06.10,2.0,27.0,26.0,2010.0,2010-06-29,0.0,1.0,0.0,0.0,0.0
2010-26,30.06.10,3.0,27.0,26.0,2010.0,2010-06-30,0.0,1.0,0.0,0.0,0.0
2010-26,01.07.10,4.0,27.0,26.0,2010.0,2010-07-01,0.0,1.0,0.0,0.0,0.0
2010-26,02.07.10,5.0,27.0,26.0,2010.0,2010-07-02,0.0,1.0,0.0,0.0,0.0
2010-26,03.07.10,6.0,27.0,26.0,2010.0,2010-07-03,1.0,1.0,0.0,1.0,0.0
2010-26,04.07.10,7.0,27.0,26.0,2010.0,2010-07-04,1.0,1.0,0.0,0.0,1.0
2010-27,05.07.10,1.0,28.0,27.0,2010.0,2010-07-05,0.0,1.0,0.0,0.0,0.0
2010-27,06.07.10,2.0,28.0,27.0,2010.0,2010-07-06,0.0,1.0,0.0,0.0,0.0
2010-27,07.07.10,3.0,28.0,27.0,2010.0,2010-07-07,0.0,1.0,0.0,0.0,0.0
2010-27,08.07.10,4.0,28.0,27.0,2010.0,2010-07-08,0.0,1.0,0.0,0.0,0.0
2010-27,09.07.10,5.0,28.0,27.0,2010.0,2010-07-09,0.0,1.0,0.0,0.0,0.0
2010-27,10.07.10,6.0,28.0,27.0,2010.0,2010-07-10,1.0,1.0,0.0,1.0,0.0
2010-27,11.07.10,7.0,28.0,27.0,2010.0,2010-07-11,1.0,1.0,0.0,0.0,1.0
2010-28,12.07.10,1.0,29.0,28.0,2010.0,2010-07-12,0.0,1.0,0.0,0.0,0.0
2010-28,13.07.10,2.0,29.0,28.0,2010.0,2010-07-13,0.0,1.0,0.0,0.0,0.0
2010-28,14.07.10,3.0,29.0,28.0,2010.0,2010-07-14,0.0,1.0,0.0,0.0,0.0
2010-28,15.07.10,4.0,29.0,28.0,2010.0,2010-07-15,0.0,1.0,0.0,0.0,0.0
2010-28,16.07.10,5.0,29.0,28.0,2010.0,2010-07-16,0.0,1.0,0.0,0.0,0.0
2010-28,17.07.10,6.0,29.0,28.0,2010.0,2010-07-17,1.0,1.0,0.0,1.0,0.0
2010-28,18.07.10,7.0,29.0,28.0,2010.0,2010-07-18,1.0,1.0,0.0,0.0,1.0
2010-29,19.07.10,1.0,30.0,29.0,2010.0,2010-07-19,0.0,1.0,0.0,0.0,0.0
2010-29,20.07.10,2.0,30.0,29.0,2010.0,2010-07-20,0.0,1.0,0.0,0.0,0.0
2010-29,21.07.10,3.0,30.0,29.0,2010.0,2010-07-21,0.0,1.0,0.0,0.0,0.0
2010-29,22.07.10,4.0,30.0,29.0,2010.0,2010-07-22,0.0,1.0,0.0,0.0,0.0
2010-29,23.07.10,5.0,30.0,29.0,2010.0,2010-07-23,0.0,1.0,0.0,0.0,0.0
2010-29,24.07.10,6.0,30.0,29.0,2010.0,2010-07-24,1.0,1.0,0.0,1.0,0.0
2010-29,25.07.10,7.0,30.0,29.0,2010.0,2010-07-25,1.0,1.0,0.0,0.0,1.0
2010-30,26.07.10,1.0,31.0,30.0,2010.0,2010-07-26,0.0,1.0,0.0,0.0,0.0
2010-30,27.07.10,2.0,31.0,30.0,2010.0,2010-07-27,0.0,1.0,0.0,0.0,0.0
2010-30,28.07.10,3.0,31.0,30.0,2010.0,2010-07-28,0.0,1.0,0.0,0.0,0.0
2010-30,29.07.10,4.0,31.0,30.0,2010.0,2010-07-29,0.0,1.0,0.0,0.0,0.0
2010-30,30.07.10,5.0,31.0,30.0,2010.0,2010-07-30,0.0,1.0,0.0,0.0,0.0
2010-30,31.07.10,6.0,31.0,30.0,2010.0,2010-07-31,1.0,1.0,0.0,1.0,0.0
2010-30,01.08.10,7.0,31.0,30.0,2010.0,2010-08-01,1.0,1.0,0.0,0.0,1.0
2010-31,02.08.10,1.0,32.0,31.0,2010.0,2010-08-02,0.0,1.0,0.0,0.0,0.0
2010-31,03.08.10,2.0,32.0,31.0,2010.0,2010-08-03,0.0,1.0,0.0,0.0,0.0
2010-31,04.08.10,3.0,32.0,31.0,2010.0,2010-08-04,0.0,1.0,0.0,0.0,0.0
2010-31,05.08.10,4.0,32.0,31.0,2010.0,2010-08-05,0.0,1.0,0.0,0.0,0.0
2010-31,06.08.10,5.0,32.0,31.0,2010.0,2010-08-06,0.0,1.0,0.0,0.0,0.0
2010-31,07.08.10,6.0,32.0,31.0,2010.0,2010-08-07,1.0,1.0,0.0,1.0,0.0
2010-31,08.08.10,7.0,32.0,31.0,2010.0,2010-08-08,1.0,1.0,0.0,0.0,1.0
2010-32,09.08.10,1.0,33.0,32.0,2010.0,2010-08-09,0.0,1.0,0.0,0.0,0.0
2010-32,10.08.10,2.0,33.0,32.0,2010.0,2010-08-10,0.0,1.0,0.0,0.0,0.0
2010-32,11.08.10,3.0,33.0,32.0,2010.0,2010-08-11,0.0,1.0,0.0,0.0,0.0
2010-32,12.08.10,4.0,33.0,32.0,2010.0,2010-08-12,0.0,1.0,0.0,0.0,0.0
2010-32,13.08.10,5.0,33.0,32.0,2010.0,2010-08-13,0.0,1.0,0.0,0.0,0.0
2010-32,14.08.10,6.0,33.0,32.0,2010.0,2010-08-14,1.0,1.0,0.0,1.0,0.0
2010-32,15.08.10,7.0,33.0,32.0,2010.0,2010-08-15,1.0,1.0,0.0,0.0,1.0
2010-33,16.08.10,1.0,34.0,33.0,2010.0,2010-08-16,0.0,1.0,0.0,0.0,0.0
2010-33,17.08.10,2.0,34.0,33.0,2010.0,2010-08-17,0.0,1.0,0.0,0.0,0.0
2010-33,18.08.10,3.0,34.0,33.0,2010.0,2010-08-18,0.0,1.0,0.0,0.0,0.0
2010-33,19.08.10,4.0,34.0,33.0,2010.0,2010-08-19,0.0,1.0,0.0,0.0,0.0
2010-33,20.08.10,5.0,34.0,33.0,2010.0,2010-08-20,0.0,1.0,0.0,0.0,0.0
2010-33,21.08.10,6.0,34.0,33.0,2010.0,2010-08-21,1.0,1.0,0.0,1.0,0.0
2010-33,22.08.10,7.0,34.0,33.0,2010.0,2010-08-22,1.0,1.0,0.0,0.0,1.0
2010-34,23.08.10,1.0,35.0,34.0,2010.0,2010-08-23,0.0,1.0,0.0,0.0,0.0
2010-34,24.08.10,2.0,35.0,34.0,2010.0,2010-08-24,0.0,1.0,0.0,0.0,0.0
2010-34,25.08.10,3.0,35.0,34.0,2010.0,2010-08-25,0.0,1.0,0.0,0.0,0.0
2010-34,26.08.10,4.0,35.0,34.0,2010.0,2010-08-26,0.0,1.0,0.0,0.0,0.0
2010-34,27.08.10,5.0,35.0,34.0,2010.0,2010-08-27,0.0,1.0,0.0,0.0,0.0
2010-34,28.08.10,6.0,35.0,34.0,2010.0,2010-08-28,1.0,1.0,0.0,1.0,0.0
2010-34,29.08.10,7.0,35.0,34.0,2010.0,2010-08-29,1.0,1.0,0.0,0.0,1.0
2010-35,30.08.10,1.0,36.0,35.0,2010.0,2010-08-30,0.0,1.0,0.0,0.0,0.0
2010-35,31.08.10,2.0,36.0,35.0,2010.0,2010-08-31,0.0,1.0,0.0,0.0,0.0
2010-35,01.09.10,3.0,36.0,35.0,2010.0,2010-09-01,0.0,0.0,0.0,0.0,0.0
2010-35,02.09.10,4.0,36.0,35.0,2010.0,2010-09-02,0.0,0.0,0.0,0.0,0.0
2010-35,03.09.10,5.0,36.0,35.0,2010.0,2010-09-03,0.0,0.0,0.0,0.0,0.0
