date,year,isoWeek,month,day,epi_week,epi_year,Count
2015-11-23,2015,48,11,1,48,2015,NA
2015-11-24,2015,48,11,2,48,2015,NA
2015-11-25,2015,48,11,3,48,2015,NA
2015-11-26,2015,48,11,4,48,2015,NA
2015-11-27,2015,48,11,5,48,2015,NA
2015-11-28,2015,48,11,6,48,2015,NA
2015-11-29,2015,48,11,7,48,2015,NA
2015-11-30,2015,49,11,1,49,2015,NA
2015-12-01,2015,49,12,2,49,2015,NA
2015-12-02,2015,49,12,3,49,2015,NA
2015-12-03,2015,49,12,4,49,2015,NA
2015-12-04,2015,49,12,5,49,2015,NA
2015-12-05,2015,49,12,6,49,2015,NA
2015-12-06,2015,49,12,7,49,2015,NA
2015-12-07,2015,50,12,1,50,2015,NA
2015-12-08,2015,50,12,2,50,2015,NA
2015-12-09,2015,50,12,3,50,2015,NA
2015-12-10,2015,50,12,4,50,2015,NA
2015-12-11,2015,50,12,5,50,2015,NA
2015-12-12,2015,50,12,6,50,2015,NA
2015-12-13,2015,50,12,7,50,2015,NA
2015-12-14,2015,51,12,1,51,2015,NA
2015-12-15,2015,51,12,2,51,2015,NA
2015-12-16,2015,51,12,3,51,2015,NA
2015-12-17,2015,51,12,4,51,2015,NA
2015-12-18,2015,51,12,5,51,2015,NA
2015-12-19,2015,51,12,6,51,2015,NA
2015-12-20,2015,51,12,7,51,2015,NA
2015-12-21,2015,52,12,1,52,2015,NA
2015-12-22,2015,52,12,2,52,2015,NA
2015-12-23,2015,52,12,3,52,2015,NA
2015-12-24,2015,52,12,4,52,2015,NA
2015-12-25,2015,52,12,5,52,2015,NA
2015-12-26,2015,52,12,6,52,2015,NA
2015-12-27,2015,52,12,7,52,2015,NA
2015-12-28,2015,53,12,1,53,2015,459
2015-12-29,2015,53,12,2,53,2015,363
2015-12-30,2015,53,12,3,53,2015,372
2015-12-31,2015,53,12,4,53,2015,223
2016-01-01,2016,53,1,5,53,2015,91
2016-01-02,2016,53,1,6,53,2015,203
2016-01-03,2016,53,1,7,53,2015,196
2016-01-04,2016,1,1,1,1,2016,362
2016-01-05,2016,1,1,2,1,2016,246
2016-01-06,2016,1,1,3,1,2016,291
2016-01-07,2016,1,1,4,1,2016,238
2016-01-08,2016,1,1,5,1,2016,247
2016-01-09,2016,1,1,6,1,2016,198
2016-01-10,2016,1,1,7,1,2016,154
2016-01-11,2016,2,1,1,2,2016,526
2016-01-12,2016,2,1,2,2,2016,540
2016-01-13,2016,2,1,3,2,2016,432
2016-01-14,2016,2,1,4,2,2016,399
2016-01-15,2016,2,1,5,2,2016,400
2016-01-16,2016,2,1,6,2,2016,180
2016-01-17,2016,2,1,7,2,2016,127
2016-01-18,2016,3,1,1,3,2016,748
2016-01-19,2016,3,1,2,3,2016,688
2016-01-20,2016,3,1,3,3,2016,778
2016-01-21,2016,3,1,4,3,2016,814
2016-01-22,2016,3,1,5,3,2016,892
2016-01-23,2016,3,1,6,3,2016,486
2016-01-24,2016,3,1,7,3,2016,401
2016-01-25,2016,4,1,1,4,2016,1289
2016-01-26,2016,4,1,2,4,2016,1104
2016-01-27,2016,4,1,3,4,2016,1035
2016-01-28,2016,4,1,4,4,2016,1e3
2016-01-29,2016,4,1,5,4,2016,1018
2016-01-30,2016,4,1,6,4,2016,576
2016-01-31,2016,4,1,7,4,2016,402
2016-02-01,2016,5,2,1,5,2016,1248
2016-02-02,2016,5,2,2,5,2016,1103
2016-02-03,2016,5,2,3,5,2016,882
2016-02-04,2016,5,2,4,5,2016,739
2016-02-05,2016,5,2,5,5,2016,734
2016-02-06,2016,5,2,6,5,2016,371
2016-02-07,2016,5,2,7,5,2016,309
2016-02-08,2016,6,2,1,6,2016,980
2016-02-09,2016,6,2,2,6,2016,788
2016-02-10,2016,6,2,3,6,2016,647
2016-02-11,2016,6,2,4,6,2016,563
2016-02-12,2016,6,2,5,6,2016,600
2016-02-13,2016,6,2,6,6,2016,242
2016-02-14,2016,6,2,7,6,2016,182
2016-02-15,2016,7,2,1,7,2016,764
2016-02-16,2016,7,2,2,7,2016,639
2016-02-17,2016,7,2,3,7,2016,502
2016-02-18,2016,7,2,4,7,2016,662
2016-02-19,2016,7,2,5,7,2016,466
2016-02-20,2016,7,2,6,7,2016,562
2016-02-21,2016,7,2,7,7,2016,259
2016-02-22,2016,8,2,1,8,2016,455
2016-02-23,2016,8,2,2,8,2016,303
2016-02-24,2016,8,2,3,8,2016,1006
2016-02-25,2016,8,2,4,8,2016,951
2016-02-26,2016,8,2,5,8,2016,679
2016-02-27,2016,8,2,6,8,2016,312
2016-02-28,2016,8,2,7,8,2016,211
2016-02-29,2016,9,2,1,9,2016,993
2016-03-01,2016,9,3,2,9,2016,821
2016-03-02,2016,9,3,3,9,2016,731
2016-03-03,2016,9,3,4,9,2016,709
2016-03-04,2016,9,3,5,9,2016,622
2016-03-05,2016,9,3,6,9,2016,357
2016-03-06,2016,9,3,7,9,2016,324
2016-03-07,2016,10,3,1,10,2016,342
2016-03-08,2016,10,3,2,10,2016,177
2016-03-09,2016,10,3,3,10,2016,992
2016-03-10,2016,10,3,4,10,2016,942
2016-03-11,2016,10,3,5,10,2016,782
2016-03-12,2016,10,3,6,10,2016,252
2016-03-13,2016,10,3,7,10,2016,194
2016-03-14,2016,11,3,1,11,2016,977
2016-03-15,2016,11,3,2,11,2016,659
2016-03-16,2016,11,3,3,11,2016,633
2016-03-17,2016,11,3,4,11,2016,552
2016-03-18,2016,11,3,5,11,2016,618
2016-03-19,2016,11,3,6,11,2016,230
2016-03-20,2016,11,3,7,11,2016,162
2016-03-21,2016,12,3,1,12,2016,916
2016-03-22,2016,12,3,2,12,2016,612
2016-03-23,2016,12,3,3,12,2016,505
2016-03-24,2016,12,3,4,12,2016,503
2016-03-25,2016,12,3,5,12,2016,493
2016-03-26,2016,12,3,6,12,2016,237
2016-03-27,2016,12,3,7,12,2016,147
2016-03-28,2016,13,3,1,13,2016,770
2016-03-29,2016,13,3,2,13,2016,551
2016-03-30,2016,13,3,3,13,2016,520
2016-03-31,2016,13,3,4,13,2016,520
2016-04-01,2016,13,4,5,13,2016,517
2016-04-02,2016,13,4,6,13,2016,231
2016-04-03,2016,13,4,7,13,2016,154
2016-04-04,2016,14,4,1,14,2016,718
2016-04-05,2016,14,4,2,14,2016,533
2016-04-06,2016,14,4,3,14,2016,565
2016-04-07,2016,14,4,4,14,2016,555
2016-04-08,2016,14,4,5,14,2016,522
2016-04-09,2016,14,4,6,14,2016,193
2016-04-10,2016,14,4,7,14,2016,136
2016-04-11,2016,15,4,1,15,2016,723
2016-04-12,2016,15,4,2,15,2016,584
2016-04-13,2016,15,4,3,15,2016,508
2016-04-14,2016,15,4,4,15,2016,524
2016-04-15,2016,15,4,5,15,2016,565
2016-04-16,2016,15,4,6,15,2016,169
2016-04-17,2016,15,4,7,15,2016,138
2016-04-18,2016,16,4,1,16,2016,587
2016-04-19,2016,16,4,2,16,2016,544
2016-04-20,2016,16,4,3,16,2016,513
2016-04-21,2016,16,4,4,16,2016,464
2016-04-22,2016,16,4,5,16,2016,545
2016-04-23,2016,16,4,6,16,2016,193
2016-04-24,2016,16,4,7,16,2016,141
2016-04-25,2016,17,4,1,17,2016,705
2016-04-26,2016,17,4,2,17,2016,467
2016-04-27,2016,17,4,3,17,2016,154
2016-04-28,2016,17,4,4,17,2016,550
2016-04-29,2016,17,4,5,17,2016,440
2016-04-30,2016,17,4,6,17,2016,187
2016-05-01,2016,17,5,7,17,2016,135
2016-05-02,2016,18,5,1,18,2016,256
2016-05-03,2016,18,5,2,18,2016,259
2016-05-04,2016,18,5,3,18,2016,676
2016-05-05,2016,18,5,4,18,2016,502
2016-05-06,2016,18,5,5,18,2016,429
2016-05-07,2016,18,5,6,18,2016,165
2016-05-08,2016,18,5,7,18,2016,117
2016-05-09,2016,19,5,1,19,2016,136
2016-05-10,2016,19,5,2,19,2016,591
2016-05-11,2016,19,5,3,19,2016,452
2016-05-12,2016,19,5,4,19,2016,373
2016-05-13,2016,19,5,5,19,2016,322
2016-05-14,2016,19,5,6,19,2016,145
2016-05-15,2016,19,5,7,19,2016,104
2016-05-16,2016,20,5,1,20,2016,543
2016-05-17,2016,20,5,2,20,2016,409
2016-05-18,2016,20,5,3,20,2016,346
2016-05-19,2016,20,5,4,20,2016,330
2016-05-20,2016,20,5,5,20,2016,359
2016-05-21,2016,20,5,6,20,2016,116
2016-05-22,2016,20,5,7,20,2016,103
2016-05-23,2016,21,5,1,21,2016,597
2016-05-24,2016,21,5,2,21,2016,382
2016-05-25,2016,21,5,3,21,2016,373
2016-05-26,2016,21,5,4,21,2016,314
2016-05-27,2016,21,5,5,21,2016,292
2016-05-28,2016,21,5,6,21,2016,126
2016-05-29,2016,21,5,7,21,2016,94
2016-05-30,2016,22,5,1,22,2016,520
2016-05-31,2016,22,5,2,22,2016,325
2016-06-01,2016,22,6,3,22,2016,275
2016-06-02,2016,22,6,4,22,2016,287
2016-06-03,2016,22,6,5,22,2016,278
2016-06-04,2016,22,6,6,22,2016,125
2016-06-05,2016,22,6,7,22,2016,87
2016-06-06,2016,23,6,1,23,2016,348
2016-06-07,2016,23,6,2,23,2016,256
2016-06-08,2016,23,6,3,23,2016,245
2016-06-09,2016,23,6,4,23,2016,214
2016-06-10,2016,23,6,5,23,2016,231
2016-06-11,2016,23,6,6,23,2016,117
2016-06-12,2016,23,6,7,23,2016,90
2016-06-13,2016,24,6,1,24,2016,127
2016-06-14,2016,24,6,2,24,2016,307
2016-06-15,2016,24,6,3,24,2016,250
2016-06-16,2016,24,6,4,24,2016,187
2016-06-17,2016,24,6,5,24,2016,173
2016-06-18,2016,24,6,6,24,2016,101
2016-06-19,2016,24,6,7,24,2016,61
2016-06-20,2016,25,6,1,25,2016,299
2016-06-21,2016,25,6,2,25,2016,97
2016-06-22,2016,25,6,3,25,2016,238
2016-06-23,2016,25,6,4,25,2016,182
2016-06-24,2016,25,6,5,25,2016,205
2016-06-25,2016,25,6,6,25,2016,63
2016-06-26,2016,25,6,7,25,2016,65
2016-06-27,2016,26,6,1,26,2016,267
2016-06-28,2016,26,6,2,26,2016,225
2016-06-29,2016,26,6,3,26,2016,212
2016-06-30,2016,26,6,4,26,2016,183
2016-07-01,2016,26,7,5,26,2016,197
2016-07-02,2016,26,7,6,26,2016,87
2016-07-03,2016,26,7,7,26,2016,66
2016-07-04,2016,27,7,1,27,2016,237
2016-07-05,2016,27,7,2,27,2016,183
2016-07-06,2016,27,7,3,27,2016,152
2016-07-07,2016,27,7,4,27,2016,190
2016-07-08,2016,27,7,5,27,2016,173
2016-07-09,2016,27,7,6,27,2016,70
2016-07-10,2016,27,7,7,27,2016,49
2016-07-11,2016,28,7,1,28,2016,249
2016-07-12,2016,28,7,2,28,2016,254
2016-07-13,2016,28,7,3,28,2016,195
2016-07-14,2016,28,7,4,28,2016,202
2016-07-15,2016,28,7,5,28,2016,177
2016-07-16,2016,28,7,6,28,2016,68
2016-07-17,2016,28,7,7,28,2016,55
2016-07-18,2016,29,7,1,29,2016,215
2016-07-19,2016,29,7,2,29,2016,210
2016-07-20,2016,29,7,3,29,2016,196
2016-07-21,2016,29,7,4,29,2016,175
2016-07-22,2016,29,7,5,29,2016,181
2016-07-23,2016,29,7,6,29,2016,50
2016-07-24,2016,29,7,7,29,2016,65
2016-07-25,2016,30,7,1,30,2016,250
2016-07-26,2016,30,7,2,30,2016,199
2016-07-27,2016,30,7,3,30,2016,238
2016-07-28,2016,30,7,4,30,2016,162
2016-07-29,2016,30,7,5,30,2016,182
2016-07-30,2016,30,7,6,30,2016,53
2016-07-31,2016,30,7,7,30,2016,60
2016-08-01,2016,31,8,1,31,2016,230
2016-08-02,2016,31,8,2,31,2016,186
2016-08-03,2016,31,8,3,31,2016,181
2016-08-04,2016,31,8,4,31,2016,191
2016-08-05,2016,31,8,5,31,2016,155
2016-08-06,2016,31,8,6,31,2016,88
2016-08-07,2016,31,8,7,31,2016,58
2016-08-08,2016,32,8,1,32,2016,277
2016-08-09,2016,32,8,2,32,2016,267
2016-08-10,2016,32,8,3,32,2016,192
2016-08-11,2016,32,8,4,32,2016,201
2016-08-12,2016,32,8,5,32,2016,209
2016-08-13,2016,32,8,6,32,2016,83
2016-08-14,2016,32,8,7,32,2016,29
2016-08-15,2016,33,8,1,33,2016,264
2016-08-16,2016,33,8,2,33,2016,260
2016-08-17,2016,33,8,3,33,2016,252
2016-08-18,2016,33,8,4,33,2016,212
2016-08-19,2016,33,8,5,33,2016,255
2016-08-20,2016,33,8,6,33,2016,75
2016-08-21,2016,33,8,7,33,2016,58
2016-08-22,2016,34,8,1,34,2016,278
2016-08-23,2016,34,8,2,34,2016,235
2016-08-24,2016,34,8,3,34,2016,194
2016-08-25,2016,34,8,4,34,2016,240
2016-08-26,2016,34,8,5,34,2016,229
2016-08-27,2016,34,8,6,34,2016,98
2016-08-28,2016,34,8,7,34,2016,87
2016-08-29,2016,35,8,1,35,2016,236
2016-08-30,2016,35,8,2,35,2016,249
2016-08-31,2016,35,8,3,35,2016,216
2016-09-01,2016,35,9,4,35,2016,233
2016-09-02,2016,35,9,5,35,2016,264
2016-09-03,2016,35,9,6,35,2016,169
2016-09-04,2016,35,9,7,35,2016,103
2016-09-05,2016,36,9,1,36,2016,356
2016-09-06,2016,36,9,2,36,2016,350
2016-09-07,2016,36,9,3,36,2016,230
2016-09-08,2016,36,9,4,36,2016,318
2016-09-09,2016,36,9,5,36,2016,335
2016-09-10,2016,36,9,6,36,2016,218
2016-09-11,2016,36,9,7,36,2016,98
2016-09-12,2016,37,9,1,37,2016,468
2016-09-13,2016,37,9,2,37,2016,447
2016-09-14,2016,37,9,3,37,2016,484
2016-09-15,2016,37,9,4,37,2016,475
2016-09-16,2016,37,9,5,37,2016,453
2016-09-17,2016,37,9,6,37,2016,132
2016-09-18,2016,37,9,7,37,2016,106
2016-09-19,2016,38,9,1,38,2016,553
2016-09-20,2016,38,9,2,38,2016,513
2016-09-21,2016,38,9,3,38,2016,421
2016-09-22,2016,38,9,4,38,2016,429
2016-09-23,2016,38,9,5,38,2016,396
2016-09-24,2016,38,9,6,38,2016,149
2016-09-25,2016,38,9,7,38,2016,95
2016-09-26,2016,39,9,1,39,2016,504
2016-09-27,2016,39,9,2,39,2016,431
2016-09-28,2016,39,9,3,39,2016,465
2016-09-29,2016,39,9,4,39,2016,386
2016-09-30,2016,39,9,5,39,2016,380
2016-10-01,2016,39,10,6,39,2016,141
2016-10-02,2016,39,10,7,39,2016,118
2016-10-03,2016,40,10,1,40,2016,506
2016-10-04,2016,40,10,2,40,2016,389
2016-10-05,2016,40,10,3,40,2016,408
2016-10-06,2016,40,10,4,40,2016,382
2016-10-07,2016,40,10,5,40,2016,363
2016-10-08,2016,40,10,6,40,2016,167
2016-10-09,2016,40,10,7,40,2016,142
2016-10-10,2016,41,10,1,41,2016,582
2016-10-11,2016,41,10,2,41,2016,510
2016-10-12,2016,41,10,3,41,2016,420
2016-10-13,2016,41,10,4,41,2016,351
2016-10-14,2016,41,10,5,41,2016,375
2016-10-15,2016,41,10,6,41,2016,182
2016-10-16,2016,41,10,7,41,2016,105
2016-10-17,2016,42,10,1,42,2016,565
2016-10-18,2016,42,10,2,42,2016,442
2016-10-19,2016,42,10,3,42,2016,373
2016-10-20,2016,42,10,4,42,2016,336
2016-10-21,2016,42,10,5,42,2016,367
2016-10-22,2016,42,10,6,42,2016,195
2016-10-23,2016,42,10,7,42,2016,125
2016-10-24,2016,43,10,1,43,2016,569
2016-10-25,2016,43,10,2,43,2016,498
2016-10-26,2016,43,10,3,43,2016,434
2016-10-27,2016,43,10,4,43,2016,399
2016-10-28,2016,43,10,5,43,2016,410
2016-10-29,2016,43,10,6,43,2016,145
2016-10-30,2016,43,10,7,43,2016,176
2016-10-31,2016,44,10,1,44,2016,547
2016-11-01,2016,44,11,2,44,2016,465
2016-11-02,2016,44,11,3,44,2016,408
2016-11-03,2016,44,11,4,44,2016,360
2016-11-04,2016,44,11,5,44,2016,200
2016-11-05,2016,44,11,6,44,2016,254
2016-11-06,2016,44,11,7,44,2016,202
2016-11-07,2016,45,11,1,45,2016,703
2016-11-08,2016,45,11,2,45,2016,513
2016-11-09,2016,45,11,3,45,2016,461
2016-11-10,2016,45,11,4,45,2016,450
2016-11-11,2016,45,11,5,45,2016,394
2016-11-12,2016,45,11,6,45,2016,224
2016-11-13,2016,45,11,7,45,2016,147
2016-11-14,2016,46,11,1,46,2016,730
2016-11-15,2016,46,11,2,46,2016,488
2016-11-16,2016,46,11,3,46,2016,463
2016-11-17,2016,46,11,4,46,2016,515
2016-11-18,2016,46,11,5,46,2016,431
2016-11-19,2016,46,11,6,46,2016,271
2016-11-20,2016,46,11,7,46,2016,200
2016-11-21,2016,47,11,1,47,2016,708
2016-11-22,2016,47,11,2,47,2016,583
2016-11-23,2016,47,11,3,47,2016,640
2016-11-24,2016,47,11,4,47,2016,577
2016-11-25,2016,47,11,5,47,2016,555
2016-11-26,2016,47,11,6,47,2016,233
2016-11-27,2016,47,11,7,47,2016,174
2016-11-28,2016,48,11,1,48,2016,798
2016-11-29,2016,48,11,2,48,2016,649
2016-11-30,2016,48,11,3,48,2016,720
2016-12-01,2016,48,12,4,48,2016,678
2016-12-02,2016,48,12,5,48,2016,559
2016-12-03,2016,48,12,6,48,2016,272
2016-12-04,2016,48,12,7,48,2016,170
2016-12-05,2016,49,12,1,49,2016,981
2016-12-06,2016,49,12,2,49,2016,793
2016-12-07,2016,49,12,3,49,2016,742
2016-12-08,2016,49,12,4,49,2016,669
2016-12-09,2016,49,12,5,49,2016,580
2016-12-10,2016,49,12,6,49,2016,226
2016-12-11,2016,49,12,7,49,2016,185
2016-12-12,2016,50,12,1,50,2016,901
2016-12-13,2016,50,12,2,50,2016,730
2016-12-14,2016,50,12,3,50,2016,662
2016-12-15,2016,50,12,4,50,2016,575
2016-12-16,2016,50,12,5,50,2016,451
2016-12-17,2016,50,12,6,50,2016,256
2016-12-18,2016,50,12,7,50,2016,168
2016-12-19,2016,51,12,1,51,2016,755
2016-12-20,2016,51,12,2,51,2016,606
2016-12-21,2016,51,12,3,51,2016,523
2016-12-22,2016,51,12,4,51,2016,493
2016-12-23,2016,51,12,5,51,2016,430
2016-12-24,2016,51,12,6,51,2016,192
2016-12-25,2016,51,12,7,51,2016,133
2016-12-26,2016,52,12,1,52,2016,815
2016-12-27,2016,52,12,2,52,2016,577
2016-12-28,2016,52,12,3,52,2016,520
2016-12-29,2016,52,12,4,52,2016,365
2016-12-30,2016,52,12,5,52,2016,403
2016-12-31,2016,52,12,6,52,2016,229
2017-01-01,2017,52,1,7,52,2016,214
2017-01-02,2017,1,1,1,1,2017,375
2017-01-03,2017,1,1,2,1,2017,436
2017-01-04,2017,1,1,3,1,2017,478
2017-01-05,2017,1,1,4,1,2017,521
2017-01-06,2017,1,1,5,1,2017,455
2017-01-07,2017,1,1,6,1,2017,375
2017-01-08,2017,1,1,7,1,2017,336
2017-01-09,2017,2,1,1,2,2017,939
2017-01-10,2017,2,1,2,2,2017,694
2017-01-11,2017,2,1,3,2,2017,671
2017-01-12,2017,2,1,4,2,2017,595
2017-01-13,2017,2,1,5,2,2017,569
2017-01-14,2017,2,1,6,2,2017,223
2017-01-15,2017,2,1,7,2,2017,164
2017-01-16,2017,3,1,1,3,2017,1175
2017-01-17,2017,3,1,2,3,2017,772
2017-01-18,2017,3,1,3,3,2017,768
2017-01-19,2017,3,1,4,3,2017,741
2017-01-20,2017,3,1,5,3,2017,778
2017-01-21,2017,3,1,6,3,2017,432
2017-01-22,2017,3,1,7,3,2017,270
2017-01-23,2017,4,1,1,4,2017,1264
2017-01-24,2017,4,1,2,4,2017,932
2017-01-25,2017,4,1,3,4,2017,841
2017-01-26,2017,4,1,4,4,2017,697
2017-01-27,2017,4,1,5,4,2017,629
2017-01-28,2017,4,1,6,4,2017,333
2017-01-29,2017,4,1,7,4,2017,307
2017-01-30,2017,5,1,1,5,2017,1082
2017-01-31,2017,5,1,2,5,2017,830
2017-02-01,2017,5,2,3,5,2017,719
2017-02-02,2017,5,2,4,5,2017,718
2017-02-03,2017,5,2,5,5,2017,648
2017-02-04,2017,5,2,6,5,2017,250
2017-02-05,2017,5,2,7,5,2017,198
2017-02-06,2017,6,2,1,6,2017,1133
2017-02-07,2017,6,2,2,6,2017,814
2017-02-08,2017,6,2,3,6,2017,723
2017-02-09,2017,6,2,4,6,2017,765
2017-02-10,2017,6,2,5,6,2017,884
2017-02-11,2017,6,2,6,6,2017,365
2017-02-12,2017,6,2,7,6,2017,281
2017-02-13,2017,7,2,1,7,2017,1887
2017-02-14,2017,7,2,2,7,2017,1299
2017-02-15,2017,7,2,3,7,2017,1237
2017-02-16,2017,7,2,4,7,2017,1161
2017-02-17,2017,7,2,5,7,2017,1213
2017-02-18,2017,7,2,6,7,2017,438
2017-02-19,2017,7,2,7,7,2017,348
2017-02-20,2017,8,2,1,8,2017,1727
2017-02-21,2017,8,2,2,8,2017,1149
2017-02-22,2017,8,2,3,8,2017,884
2017-02-23,2017,8,2,4,8,2017,384
2017-02-24,2017,8,2,5,8,2017,422
2017-02-25,2017,8,2,6,8,2017,379
2017-02-26,2017,8,2,7,8,2017,284
2017-02-27,2017,9,2,1,9,2017,1476
2017-02-28,2017,9,2,2,9,2017,926
2017-03-01,2017,9,3,3,9,2017,843
2017-03-02,2017,9,3,4,9,2017,790
2017-03-03,2017,9,3,5,9,2017,614
2017-03-04,2017,9,3,6,9,2017,614
2017-03-05,2017,9,3,7,9,2017,167
2017-03-06,2017,10,3,1,10,2017,876
2017-03-07,2017,10,3,2,10,2017,477
2017-03-08,2017,10,3,3,10,2017,149
2017-03-09,2017,10,3,4,10,2017,689
2017-03-10,2017,10,3,5,10,2017,527
2017-03-11,2017,10,3,6,10,2017,203
2017-03-12,2017,10,3,7,10,2017,167
2017-03-13,2017,11,3,1,11,2017,728
2017-03-14,2017,11,3,2,11,2017,637
2017-03-15,2017,11,3,3,11,2017,479
2017-03-16,2017,11,3,4,11,2017,410
2017-03-17,2017,11,3,5,11,2017,457
2017-03-18,2017,11,3,6,11,2017,203
2017-03-19,2017,11,3,7,11,2017,157
2017-03-20,2017,12,3,1,12,2017,685
2017-03-21,2017,12,3,2,12,2017,565
2017-03-22,2017,12,3,3,12,2017,517
2017-03-23,2017,12,3,4,12,2017,441
2017-03-24,2017,12,3,5,12,2017,411
2017-03-25,2017,12,3,6,12,2017,188
2017-03-26,2017,12,3,7,12,2017,136
2017-03-27,2017,13,3,1,13,2017,644
2017-03-28,2017,13,3,2,13,2017,455
2017-03-29,2017,13,3,3,13,2017,357
2017-03-30,2017,13,3,4,13,2017,388
2017-03-31,2017,13,3,5,13,2017,413
2017-04-01,2017,13,4,6,13,2017,172
2017-04-02,2017,13,4,7,13,2017,114
2017-04-03,2017,14,4,1,14,2017,625
2017-04-04,2017,14,4,2,14,2017,488
2017-04-05,2017,14,4,3,14,2017,399
2017-04-06,2017,14,4,4,14,2017,369
2017-04-07,2017,14,4,5,14,2017,418
2017-04-08,2017,14,4,6,14,2017,194
2017-04-09,2017,14,4,7,14,2017,115
2017-04-10,2017,15,4,1,15,2017,636
2017-04-11,2017,15,4,2,15,2017,511
2017-04-12,2017,15,4,3,15,2017,430
2017-04-13,2017,15,4,4,15,2017,459
2017-04-14,2017,15,4,5,15,2017,373
2017-04-15,2017,15,4,6,15,2017,209
2017-04-16,2017,15,4,7,15,2017,81
2017-04-17,2017,16,4,1,16,2017,651
2017-04-18,2017,16,4,2,16,2017,471
2017-04-19,2017,16,4,3,16,2017,396
2017-04-20,2017,16,4,4,16,2017,403
2017-04-21,2017,16,4,5,16,2017,374
2017-04-22,2017,16,4,6,16,2017,198
2017-04-23,2017,16,4,7,16,2017,108
2017-04-24,2017,17,4,1,17,2017,602
2017-04-25,2017,17,4,2,17,2017,372
2017-04-26,2017,17,4,3,17,2017,385
2017-04-27,2017,17,4,4,17,2017,106
2017-04-28,2017,17,4,5,17,2017,351
2017-04-29,2017,17,4,6,17,2017,186
2017-04-30,2017,17,4,7,17,2017,135
2017-05-01,2017,18,5,1,18,2017,88
2017-05-02,2017,18,5,2,18,2017,439
2017-05-03,2017,18,5,3,18,2017,409
2017-05-04,2017,18,5,4,18,2017,288
2017-05-05,2017,18,5,5,18,2017,316
2017-05-06,2017,18,5,6,18,2017,183
2017-05-07,2017,18,5,7,18,2017,121
2017-05-08,2017,19,5,1,19,2017,177
2017-05-09,2017,19,5,2,19,2017,75
2017-05-10,2017,19,5,3,19,2017,463
2017-05-11,2017,19,5,4,19,2017,364
2017-05-12,2017,19,5,5,19,2017,317
2017-05-13,2017,19,5,6,19,2017,172
2017-05-14,2017,19,5,7,19,2017,80
2017-05-15,2017,20,5,1,20,2017,437
2017-05-16,2017,20,5,2,20,2017,340
2017-05-17,2017,20,5,3,20,2017,335
2017-05-18,2017,20,5,4,20,2017,249
2017-05-19,2017,20,5,5,20,2017,250
2017-05-20,2017,20,5,6,20,2017,156
2017-05-21,2017,20,5,7,20,2017,92
2017-05-22,2017,21,5,1,21,2017,450
2017-05-23,2017,21,5,2,21,2017,301
2017-05-24,2017,21,5,3,21,2017,260
2017-05-25,2017,21,5,4,21,2017,226
2017-05-26,2017,21,5,5,21,2017,214
2017-05-27,2017,21,5,6,21,2017,128
2017-05-28,2017,21,5,7,21,2017,128
2017-05-29,2017,22,5,1,22,2017,332
2017-05-30,2017,22,5,2,22,2017,269
2017-05-31,2017,22,5,3,22,2017,249
2017-06-01,2017,22,6,4,22,2017,162
2017-06-02,2017,22,6,5,22,2017,158
2017-06-03,2017,22,6,6,22,2017,128
2017-06-04,2017,22,6,7,22,2017,95
2017-06-05,2017,23,6,1,23,2017,342
2017-06-06,2017,23,6,2,23,2017,267
2017-06-07,2017,23,6,3,23,2017,247
2017-06-08,2017,23,6,4,23,2017,232
2017-06-09,2017,23,6,5,23,2017,172
2017-06-10,2017,23,6,6,23,2017,118
2017-06-11,2017,23,6,7,23,2017,96
2017-06-12,2017,24,6,1,24,2017,121
2017-06-13,2017,24,6,2,24,2017,265
2017-06-14,2017,24,6,3,24,2017,179
2017-06-15,2017,24,6,4,24,2017,138
2017-06-16,2017,24,6,5,24,2017,155
2017-06-17,2017,24,6,6,24,2017,87
2017-06-18,2017,24,6,7,24,2017,72
2017-06-19,2017,25,6,1,25,2017,193
2017-06-20,2017,25,6,2,25,2017,167
2017-06-21,2017,25,6,3,25,2017,127
2017-06-22,2017,25,6,4,25,2017,202
2017-06-23,2017,25,6,5,25,2017,138
2017-06-24,2017,25,6,6,25,2017,88
2017-06-25,2017,25,6,7,25,2017,73
2017-06-26,2017,26,6,1,26,2017,161
2017-06-27,2017,26,6,2,26,2017,128
2017-06-28,2017,26,6,3,26,2017,121
2017-06-29,2017,26,6,4,26,2017,154
2017-06-30,2017,26,6,5,26,2017,153
2017-07-01,2017,26,7,6,26,2017,97
2017-07-02,2017,26,7,7,26,2017,50
2017-07-03,2017,27,7,1,27,2017,119
2017-07-04,2017,27,7,2,27,2017,131
2017-07-05,2017,27,7,3,27,2017,98
2017-07-06,2017,27,7,4,27,2017,114
2017-07-07,2017,27,7,5,27,2017,100
2017-07-08,2017,27,7,6,27,2017,84
2017-07-09,2017,27,7,7,27,2017,53
2017-07-10,2017,28,7,1,28,2017,174
2017-07-11,2017,28,7,2,28,2017,134
2017-07-12,2017,28,7,3,28,2017,104
2017-07-13,2017,28,7,4,28,2017,107
2017-07-14,2017,28,7,5,28,2017,106
2017-07-15,2017,28,7,6,28,2017,77
2017-07-16,2017,28,7,7,28,2017,92
2017-07-17,2017,29,7,1,29,2017,171
2017-07-18,2017,29,7,2,29,2017,112
2017-07-19,2017,29,7,3,29,2017,119
