date,year,isoWeek,month,day,epi_week,epi_year,meanTemp,count
2015-09-22,2015,39,9,2,39,2015,6.9125,298.428571428571
2015-09-23,2015,39,9,3,39,2015,8.25,298.428571428571
2015-09-24,2015,39,9,4,39,2015,8.275,298.428571428571
2015-09-25,2015,39,9,5,39,2015,7.3625,298.428571428571
2015-09-26,2015,39,9,6,39,2015,7.9875,298.428571428571
2015-09-27,2015,39,9,7,39,2015,6.39999999999999,298.428571428571
2015-09-28,2015,40,9,1,40,2015,6.175,241.142857142857
2015-09-29,2015,40,9,2,40,2015,6.825,241.142857142857
2015-09-30,2015,40,9,3,40,2015,10.6124999999999,241.142857142857
2015-10-01,2015,40,10,4,40,2015,7,241.142857142857
2015-10-02,2015,40,10,5,40,2015,3.78749999999999,241.142857142857
2015-10-03,2015,40,10,6,40,2015,5.7125,241.142857142857
2015-10-04,2015,40,10,7,40,2015,8.6625,241.142857142857
2015-10-05,2015,41,10,1,41,2015,11.9249999999999,252
2015-10-06,2015,41,10,2,41,2015,10.0625,252
2015-10-07,2015,41,10,3,41,2015,14.5,252
2015-10-08,2015,41,10,4,41,2015,12.4875,252
2015-10-09,2015,41,10,5,41,2015,9.0125,252
2015-10-10,2015,41,10,6,41,2015,6.7375,252
2015-10-11,2015,41,10,7,41,2015,6.125,252
2015-10-12,2015,42,10,1,42,2015,2.25,207.571428571428
2015-10-13,2015,42,10,2,42,2015,1.175,207.571428571428
2015-10-14,2015,42,10,3,42,2015,3.8625,207.571428571428
2015-10-15,2015,42,10,4,42,2015,10.4166666666666,207.571428571428
2015-10-16,2015,42,10,5,42,2015,9.87499999999999,207.571428571428
2015-10-17,2015,42,10,6,42,2015,7.225,207.571428571428
2015-10-18,2015,42,10,7,42,2015,0.649999999999999,207.571428571428
2015-10-19,2015,43,10,1,43,2015,3.0625,181.428571428571
2015-10-20,2015,43,10,2,43,2015,-1.34999999999999,181.428571428571
2015-10-21,2015,43,10,3,43,2015,3.2375,181.428571428571
2015-10-22,2015,43,10,4,43,2015,5.49999999999999,181.428571428571
2015-10-23,2015,43,10,5,43,2015,7.05,181.428571428571
2015-10-24,2015,43,10,6,43,2015,-2.9625,181.428571428571
2015-10-25,2015,43,10,7,43,2015,-1.725,181.428571428571
2015-10-26,2015,44,10,1,44,2015,0.149999999999999,187.571428571428
2015-10-27,2015,44,10,2,44,2015,-1.025,187.571428571428
2015-10-28,2015,44,10,3,44,2015,-5.4875,187.571428571428
2015-10-29,2015,44,10,4,44,2015,-4.5375,187.571428571428
2015-10-30,2015,44,10,5,44,2015,-3.57499999999999,187.571428571428
2015-10-31,2015,44,10,6,44,2015,-1.575,187.571428571428
2015-11-01,2015,44,11,7,44,2015,1.7,187.571428571428
2015-11-02,2015,45,11,1,45,2015,4.78749999999999,139.857142857142
2015-11-03,2015,45,11,2,45,2015,5.7125,139.857142857142
2015-11-04,2015,45,11,3,45,2015,6.0625,139.857142857142
2015-11-05,2015,45,11,4,45,2015,-4.77499999999999,139.857142857142
2015-11-06,2015,45,11,5,45,2015,-7.7125,139.857142857142
2015-11-07,2015,45,11,6,45,2015,-8.875,139.857142857142
2015-11-08,2015,45,11,7,45,2015,-8.92499999999999,139.857142857142
2015-11-09,2015,46,11,1,46,2015,-8.36249999999999,153.142857142857
2015-11-10,2015,46,11,2,46,2015,-6.74999999999999,153.142857142857
2015-11-11,2015,46,11,3,46,2015,-6.35,153.142857142857
2015-11-12,2015,46,11,4,46,2015,-3.2625,153.142857142857
2015-11-13,2015,46,11,5,46,2015,-0.15,153.142857142857
2015-11-14,2015,46,11,6,46,2015,3.775,153.142857142857
2015-11-15,2015,46,11,7,46,2015,-3.1875,153.142857142857
2015-11-16,2015,47,11,1,47,2015,-9.7875,186.857142857142
2015-11-17,2015,47,11,2,47,2015,-15.2124999999999,186.857142857142
2015-11-18,2015,47,11,3,47,2015,-14.05,186.857142857142
2015-11-19,2015,47,11,4,47,2015,-16.35,186.857142857142
2015-11-20,2015,47,11,5,47,2015,-17.4875,186.857142857142
2015-11-21,2015,47,11,6,47,2015,-18.5749999999999,186.857142857142
2015-11-22,2015,47,11,7,47,2015,-19.7249999999999,186.857142857142
2015-11-23,2015,48,11,1,48,2015,-19.4874999999999,219.285714285714
2015-11-24,2015,48,11,2,48,2015,-16.6125,219.285714285714
2015-11-25,2015,48,11,3,48,2015,-16.9375,219.285714285714
2015-11-26,2015,48,11,4,48,2015,-18.0125,219.285714285714
2015-11-27,2015,48,11,5,48,2015,-18.4,219.285714285714
2015-11-28,2015,48,11,6,48,2015,-17.6625,219.285714285714
2015-11-29,2015,48,11,7,48,2015,-17.875,219.285714285714
2015-11-30,2015,49,11,1,49,2015,-17.2625,245.571428571428
2015-12-01,2015,49,12,2,49,2015,-17.4875,245.571428571428
2015-12-02,2015,49,12,3,49,2015,-16.95,245.571428571428
2015-12-03,2015,49,12,4,49,2015,-14.5499999999999,245.571428571428
2015-12-04,2015,49,12,5,49,2015,-10.2125,245.571428571428
2015-12-05,2015,49,12,6,49,2015,-12.1375,245.571428571428
2015-12-06,2015,49,12,7,49,2015,-15.1125,245.571428571428
2015-12-07,2015,50,12,1,50,2015,-15.1499999999999,221.428571428571
2015-12-08,2015,50,12,2,50,2015,-14.7,221.428571428571
2015-12-09,2015,50,12,3,50,2015,-11.0624999999999,221.428571428571
2015-12-10,2015,50,12,4,50,2015,-15.6,221.428571428571
2015-12-11,2015,50,12,5,50,2015,-13.1428571428571,221.428571428571
2015-12-12,2015,50,12,6,50,2015,-12.0249999999999,221.428571428571
2015-12-13,2015,50,12,7,50,2015,-14.1,221.428571428571
2015-12-14,2015,51,12,1,51,2015,-14.5875,244.857142857142
2015-12-15,2015,51,12,2,51,2015,-12.675,244.857142857142
2015-12-16,2015,51,12,3,51,2015,-13.8875,244.857142857142
2015-12-17,2015,51,12,4,51,2015,-16.2375,244.857142857142
2015-12-18,2015,51,12,5,51,2015,-14.5875,244.857142857142
2015-12-19,2015,51,12,6,51,2015,-16.225,244.857142857142
2015-12-20,2015,51,12,7,51,2015,-18.7374999999999,244.857142857142
2015-12-21,2015,52,12,1,52,2015,-20.65,246
2015-12-22,2015,52,12,2,52,2015,-21.3124999999999,246
2015-12-23,2015,52,12,3,52,2015,-15.5499999999999,246
2015-12-24,2015,52,12,4,52,2015,-19.0125,246
2015-12-25,2015,52,12,5,52,2015,-25.0125,246
2015-12-26,2015,52,12,6,52,2015,-24.4,246
2015-12-27,2015,52,12,7,52,2015,-16.9375,246
2015-12-28,2015,53,12,1,53,2015,-16.2875,158.571428571428
2015-12-29,2015,53,12,2,53,2015,-14.4125,158.571428571428
2015-12-30,2015,53,12,3,53,2015,-22.85,158.571428571428
2015-12-31,2015,53,12,4,53,2015,-18.2249999999999,158.571428571428
2016-01-01,2016,53,1,5,53,2015,-16.125,158.571428571428
2016-01-02,2016,53,1,6,53,2015,-17.45,158.571428571428
2016-01-03,2016,53,1,7,53,2015,-14.3125,158.571428571428
2016-01-04,2016,1,1,1,1,2016,-18.0374999999999,71.1428571428571
2016-01-05,2016,1,1,2,1,2016,-17.8375,71.1428571428571
2016-01-06,2016,1,1,3,1,2016,-15.3875,71.1428571428571
2016-01-07,2016,1,1,4,1,2016,-11.2,71.1428571428571
2016-01-08,2016,1,1,5,1,2016,-13.1874999999999,71.1428571428571
2016-01-09,2016,1,1,6,1,2016,-19.2874999999999,71.1428571428571
2016-01-10,2016,1,1,7,1,2016,-20.425,71.1428571428571
2016-01-11,2016,2,1,1,2,2016,-19.8625,121.428571428571
2016-01-12,2016,2,1,2,2,2016,-16.225,121.428571428571
2016-01-13,2016,2,1,3,2,2016,-18.6375,121.428571428571
2016-01-14,2016,2,1,4,2,2016,-22.925,121.428571428571
2016-01-15,2016,2,1,5,2,2016,-23.375,121.428571428571
2016-01-16,2016,2,1,6,2,2016,-20.8624999999999,121.428571428571
2016-01-17,2016,2,1,7,2,2016,-21.9249999999999,121.428571428571
2016-01-18,2016,3,1,1,3,2016,-26.4124999999999,190.285714285714
2016-01-19,2016,3,1,2,3,2016,-22.225,190.285714285714
2016-01-20,2016,3,1,3,3,2016,-20.45,190.285714285714
2016-01-21,2016,3,1,4,3,2016,-25.9125,190.285714285714
2016-01-22,2016,3,1,5,3,2016,-23.4625,190.285714285714
2016-01-23,2016,3,1,6,3,2016,-20.3499999999999,190.285714285714
2016-01-24,2016,3,1,7,3,2016,-15.3499999999999,190.285714285714
2016-01-25,2016,4,1,1,4,2016,-13.4125,314.714285714285
2016-01-26,2016,4,1,2,4,2016,-15.825,314.714285714285
2016-01-27,2016,4,1,3,4,2016,-18.2374999999999,314.714285714285
2016-01-28,2016,4,1,4,4,2016,-20.4124999999999,314.714285714285
2016-01-29,2016,4,1,5,4,2016,-22.775,314.714285714285
2016-01-30,2016,4,1,6,4,2016,-25.6375,314.714285714285
2016-01-31,2016,4,1,7,4,2016,-21.45,314.714285714285
2016-02-01,2016,5,2,1,5,2016,-16.8375,429.142857142857
2016-02-02,2016,5,2,2,5,2016,-12.7249999999999,429.142857142857
2016-02-03,2016,5,2,3,5,2016,-17.15,429.142857142857
2016-02-04,2016,5,2,4,5,2016,-14.05,429.142857142857
2016-02-05,2016,5,2,5,5,2016,-16.8125,429.142857142857
2016-02-06,2016,5,2,6,5,2016,-17.6624999999999,429.142857142857
2016-02-07,2016,5,2,7,5,2016,-22.5625,429.142857142857
2016-02-08,2016,6,2,1,6,2016,-22.1,435.428571428571
2016-02-09,2016,6,2,2,6,2016,-22.1,435.428571428571
2016-02-10,2016,6,2,3,6,2016,-19.9875,435.428571428571
2016-02-11,2016,6,2,4,6,2016,-13.4125,435.428571428571
2016-02-12,2016,6,2,5,6,2016,-8.0875,435.428571428571
2016-02-13,2016,6,2,6,6,2016,-13.75,435.428571428571
2016-02-14,2016,6,2,7,6,2016,-20.9375,435.428571428571
2016-02-15,2016,7,2,1,7,2016,-16.3375,375.571428571428
2016-02-16,2016,7,2,2,7,2016,-13.8875,375.571428571428
2016-02-17,2016,7,2,3,7,2016,-15.875,375.571428571428
2016-02-18,2016,7,2,4,7,2016,-14.8,375.571428571428
2016-02-19,2016,7,2,5,7,2016,-16.8375,375.571428571428
2016-02-20,2016,7,2,6,7,2016,-18.2125,375.571428571428
2016-02-21,2016,7,2,7,7,2016,-21.5625,375.571428571428
2016-02-22,2016,8,2,1,8,2016,-22.4249999999999,288.285714285714
2016-02-23,2016,8,2,2,8,2016,-19.2874999999999,288.285714285714
2016-02-24,2016,8,2,3,8,2016,-17.825,288.285714285714
2016-02-25,2016,8,2,4,8,2016,-18.2142857142857,288.285714285714
2016-02-26,2016,8,2,5,8,2016,-18.3375,288.285714285714
2016-02-27,2016,8,2,6,8,2016,-16.9125,288.285714285714
2016-02-28,2016,8,2,7,8,2016,-15.8374999999999,288.285714285714
2016-02-29,2016,9,2,1,9,2016,-15.35,308.428571428571
2016-03-01,2016,9,3,2,9,2016,-12.5875,308.428571428571
2016-03-02,2016,9,3,3,9,2016,-12.3,308.428571428571
2016-03-03,2016,9,3,4,9,2016,-10.375,308.428571428571
2016-03-04,2016,9,3,5,9,2016,-9.0625,308.428571428571
2016-03-05,2016,9,3,6,9,2016,-5.6875,308.428571428571
2016-03-06,2016,9,3,7,9,2016,-4.625,308.428571428571
2016-03-07,2016,10,3,1,10,2016,-7.325,188.428571428571
2016-03-08,2016,10,3,2,10,2016,-8.3375,188.428571428571
2016-03-09,2016,10,3,3,10,2016,-9.725,188.428571428571
2016-03-10,2016,10,3,4,10,2016,-10.325,188.428571428571
2016-03-11,2016,10,3,5,10,2016,-7.9625,188.428571428571
2016-03-12,2016,10,3,6,10,2016,-4.75,188.428571428571
2016-03-13,2016,10,3,7,10,2016,-8.5625,188.428571428571
2016-03-14,2016,11,3,1,11,2016,-10.6625,256.428571428571
2016-03-15,2016,11,3,2,11,2016,-8.4,256.428571428571
2016-03-16,2016,11,3,3,11,2016,-5.2625,256.428571428571
2016-03-17,2016,11,3,4,11,2016,-8.075,256.428571428571
2016-03-18,2016,11,3,5,11,2016,-0.987499999999999,256.428571428571
2016-03-19,2016,11,3,6,11,2016,-2.1125,256.428571428571
2016-03-20,2016,11,3,7,11,2016,-4,256.428571428571
2016-03-21,2016,12,3,1,12,2016,-0.774999999999999,207.714285714285
2016-03-22,2016,12,3,2,12,2016,0.8125,207.714285714285
2016-03-23,2016,12,3,3,12,2016,-0.112499999999999,207.714285714285
2016-03-24,2016,12,3,4,12,2016,0.962499999999999,207.714285714285
2016-03-25,2016,12,3,5,12,2016,6.1375,207.714285714285
2016-03-26,2016,12,3,6,12,2016,1.8125,207.714285714285
2016-03-27,2016,12,3,7,12,2016,-0.487499999999999,207.714285714285
2016-03-28,2016,13,3,1,13,2016,1.525,196.571428571428
2016-03-29,2016,13,3,2,13,2016,0.699999999999999,196.571428571428
2016-03-30,2016,13,3,3,13,2016,1.6125,196.571428571428
2016-03-31,2016,13,3,4,13,2016,3.44999999999999,196.571428571428
2016-04-01,2016,13,4,5,13,2016,3.775,196.571428571428
2016-04-02,2016,13,4,6,13,2016,1.8375,196.571428571428
2016-04-03,2016,13,4,7,13,2016,-0.05,196.571428571428
2016-04-04,2016,14,4,1,14,2016,1.575,175.571428571428
2016-04-05,2016,14,4,2,14,2016,3.0125,175.571428571428
2016-04-06,2016,14,4,3,14,2016,8.0125,175.571428571428
2016-04-07,2016,14,4,4,14,2016,3.69999999999999,175.571428571428
2016-04-08,2016,14,4,5,14,2016,-3.7375,175.571428571428
2016-04-09,2016,14,4,6,14,2016,-2.34999999999999,175.571428571428
2016-04-10,2016,14,4,7,14,2016,0.587499999999999,175.571428571428
2016-04-11,2016,15,4,1,15,2016,3.26249999999999,166.714285714285
2016-04-12,2016,15,4,2,15,2016,3.775,166.714285714285
2016-04-13,2016,15,4,3,15,2016,3.4875,166.714285714285
2016-04-14,2016,15,4,4,15,2016,5.45,166.714285714285
2016-04-15,2016,15,4,5,15,2016,6,166.714285714285
2016-04-16,2016,15,4,6,15,2016,4.425,166.714285714285
2016-04-17,2016,15,4,7,15,2016,4.675,166.714285714285
2016-04-18,2016,16,4,1,16,2016,6.1375,178.714285714285
2016-04-19,2016,16,4,2,16,2016,8.1875,178.714285714285
2016-04-20,2016,16,4,3,16,2016,7.65,178.714285714285
2016-04-21,2016,16,4,4,16,2016,7.73749999999999,178.714285714285
2016-04-22,2016,16,4,5,16,2016,4.7375,178.714285714285
2016-04-23,2016,16,4,6,16,2016,4.63749999999999,178.714285714285
2016-04-24,2016,16,4,7,16,2016,5.5875,178.714285714285
2016-04-25,2016,17,4,1,17,2016,5.4875,172.285714285714
2016-04-26,2016,17,4,2,17,2016,5.9375,172.285714285714
2016-04-27,2016,17,4,3,17,2016,8.4375,172.285714285714
2016-04-28,2016,17,4,4,17,2016,11.0375,172.285714285714
2016-04-29,2016,17,4,5,17,2016,12.7625,172.285714285714
2016-04-30,2016,17,4,6,17,2016,12.0875,172.285714285714
2016-05-01,2016,17,5,7,17,2016,10.95,172.285714285714
2016-05-02,2016,18,5,1,18,2016,9.8,106.142857142857
2016-05-03,2016,18,5,2,18,2016,10.1499999999999,106.142857142857
2016-05-04,2016,18,5,3,18,2016,13.6375,106.142857142857
2016-05-05,2016,18,5,4,18,2016,13.8375,106.142857142857
2016-05-06,2016,18,5,5,18,2016,12.1375,106.142857142857
2016-05-07,2016,18,5,6,18,2016,13.4,106.142857142857
2016-05-08,2016,18,5,7,18,2016,12.9374999999999,106.142857142857
2016-05-09,2016,19,5,1,19,2016,14.35,104.714285714285
2016-05-10,2016,19,5,2,19,2016,18.2249999999999,104.714285714285
2016-05-11,2016,19,5,3,19,2016,14.4124999999999,104.714285714285
2016-05-12,2016,19,5,4,19,2016,5.1375,104.714285714285
2016-05-13,2016,19,5,5,19,2016,9.8375,104.714285714285
2016-05-14,2016,19,5,6,19,2016,13.2625,104.714285714285
2016-05-15,2016,19,5,7,19,2016,8.8875,104.714285714285
2016-05-16,2016,20,5,1,20,2016,10.275,119.857142857142
2016-05-17,2016,20,5,2,20,2016,14.0625,119.857142857142
2016-05-18,2016,20,5,3,20,2016,18.9625,119.857142857142
2016-05-19,2016,20,5,4,20,2016,22.2375,119.857142857142
2016-05-20,2016,20,5,5,20,2016,25.6375,119.857142857142
2016-05-21,2016,20,5,6,20,2016,15,119.857142857142
2016-05-22,2016,20,5,7,20,2016,16.9125,119.857142857142
2016-05-23,2016,21,5,1,21,2016,13.95,153.285714285714
2016-05-24,2016,21,5,2,21,2016,9.95,153.285714285714
2016-05-25,2016,21,5,3,21,2016,12.95,153.285714285714
2016-05-26,2016,21,5,4,21,2016,10.5499999999999,153.285714285714
2016-05-27,2016,21,5,5,21,2016,10.3,153.285714285714
2016-05-28,2016,21,5,6,21,2016,11.6374999999999,153.285714285714
2016-05-29,2016,21,5,7,21,2016,13.5,153.285714285714
2016-05-30,2016,22,5,1,22,2016,11.8875,171.142857142857
2016-05-31,2016,22,5,2,22,2016,15.3375,171.142857142857
2016-06-01,2016,22,6,3,22,2016,18.625,171.142857142857
2016-06-02,2016,22,6,4,22,2016,18.125,171.142857142857
2016-06-03,2016,22,6,5,22,2016,13.55,171.142857142857
2016-06-04,2016,22,6,6,22,2016,16.025,171.142857142857
2016-06-05,2016,22,6,7,22,2016,12.7,171.142857142857
2016-06-06,2016,23,6,1,23,2016,15.5125,120.142857142857
2016-06-07,2016,23,6,2,23,2016,13.8125,120.142857142857
2016-06-08,2016,23,6,3,23,2016,14.5125,120.142857142857
2016-06-09,2016,23,6,4,23,2016,15.325,120.142857142857
2016-06-10,2016,23,6,5,23,2016,15.6625,120.142857142857
2016-06-11,2016,23,6,6,23,2016,13.5125,120.142857142857
2016-06-12,2016,23,6,7,23,2016,13.4,120.142857142857
2016-06-13,2016,24,6,1,24,2016,16.275,88.8571428571428
2016-06-14,2016,24,6,2,24,2016,15.0625,88.8571428571428
2016-06-15,2016,24,6,3,24,2016,18.025,88.8571428571428
2016-06-16,2016,24,6,4,24,2016,16.925,88.8571428571428
2016-06-17,2016,24,6,5,24,2016,18.325,88.8571428571428
2016-06-18,2016,24,6,6,24,2016,17.625,88.8571428571428
2016-06-19,2016,24,6,7,24,2016,18.725,88.8571428571428
2016-06-20,2016,25,6,1,25,2016,21.7625,93
2016-06-21,2016,25,6,2,25,2016,21.9125,93
2016-06-22,2016,25,6,3,25,2016,16.25,93
2016-06-23,2016,25,6,4,25,2016,18.6874999999999,93
2016-06-24,2016,25,6,5,25,2016,17.4874999999999,93
2016-06-25,2016,25,6,6,25,2016,19.425,93
2016-06-26,2016,25,6,7,25,2016,19.125,93
2016-06-27,2016,26,6,1,26,2016,21.775,87.8571428571428
2016-06-28,2016,26,6,2,26,2016,22.7375,87.8571428571428
2016-06-29,2016,26,6,3,26,2016,15.1,87.8571428571428
2016-06-30,2016,26,6,4,26,2016,14.95,87.8571428571428
2016-07-01,2016,26,7,5,26,2016,17.8875,87.8571428571428
2016-07-02,2016,26,7,6,26,2016,19.0125,87.8571428571428
2016-07-03,2016,26,7,7,26,2016,21.5749999999999,87.8571428571428
2016-07-04,2016,27,7,1,27,2016,23.275,87.4285714285714
2016-07-05,2016,27,7,2,27,2016,25.7375,87.4285714285714
2016-07-06,2016,27,7,3,27,2016,26.975,87.4285714285714
2016-07-07,2016,27,7,4,27,2016,23.35,87.4285714285714
2016-07-08,2016,27,7,5,27,2016,20.925,87.4285714285714
2016-07-09,2016,27,7,6,27,2016,20.0428571428571,87.4285714285714
2016-07-10,2016,27,7,7,27,2016,22.7125,87.4285714285714
2016-07-11,2016,28,7,1,28,2016,25.95,70
2016-07-12,2016,28,7,2,28,2016,21,70
2016-07-13,2016,28,7,3,28,2016,19.0625,70
2016-07-14,2016,28,7,4,28,2016,18.95,70
2016-07-15,2016,28,7,5,28,2016,19.375,70
2016-07-16,2016,28,7,6,28,2016,21.2874999999999,70
2016-07-17,2016,28,7,7,28,2016,22.4124999999999,70
2016-07-18,2016,29,7,1,29,2016,22.8125,78.2857142857142
2016-07-19,2016,29,7,2,29,2016,26.3,78.2857142857142
2016-07-20,2016,29,7,3,29,2016,26.275,78.2857142857142
2016-07-21,2016,29,7,4,29,2016,24.35,78.2857142857142
2016-07-22,2016,29,7,5,29,2016,23.5374999999999,78.2857142857142
2016-07-23,2016,29,7,6,29,2016,22.6625,78.2857142857142
2016-07-24,2016,29,7,7,29,2016,22.1125,78.2857142857142
2016-07-25,2016,30,7,1,30,2016,21.5999999999999,84.1428571428571
2016-07-26,2016,30,7,2,30,2016,22.05,84.1428571428571
2016-07-27,2016,30,7,3,30,2016,20.0875,84.1428571428571
2016-07-28,2016,30,7,4,30,2016,20.8125,84.1428571428571
2016-07-29,2016,30,7,5,30,2016,20.9375,84.1428571428571
2016-07-30,2016,30,7,6,30,2016,22.15,84.1428571428571
2016-07-31,2016,30,7,7,30,2016,24.45,84.1428571428571
2016-08-01,2016,31,8,1,31,2016,27.0625,99.5714285714285
2016-08-02,2016,31,8,2,31,2016,26.0875,99.5714285714285
2016-08-03,2016,31,8,3,31,2016,23.3875,99.5714285714285
2016-08-04,2016,31,8,4,31,2016,22.0125,99.5714285714285
2016-08-05,2016,31,8,5,31,2016,20.7,99.5714285714285
2016-08-06,2016,31,8,6,31,2016,17.625,99.5714285714285
2016-08-07,2016,31,8,7,31,2016,16.6375,99.5714285714285
2016-08-08,2016,32,8,1,32,2016,21.3625,107.714285714285
2016-08-09,2016,32,8,2,32,2016,20.5,107.714285714285
2016-08-10,2016,32,8,3,32,2016,22.15,107.714285714285
2016-08-11,2016,32,8,4,32,2016,20.3125,107.714285714285
2016-08-12,2016,32,8,5,32,2016,25.275,107.714285714285
2016-08-13,2016,32,8,6,32,2016,20.3749999999999,107.714285714285
2016-08-14,2016,32,8,7,32,2016,19.2,107.714285714285
2016-08-15,2016,33,8,1,33,2016,17.6375,107.428571428571
2016-08-16,2016,33,8,2,33,2016,18.275,107.428571428571
2016-08-17,2016,33,8,3,33,2016,18.1,107.428571428571
2016-08-18,2016,33,8,4,33,2016,17.9625,107.428571428571
2016-08-19,2016,33,8,5,33,2016,19.175,107.428571428571
2016-08-20,2016,33,8,6,33,2016,19.275,107.428571428571
2016-08-21,2016,33,8,7,33,2016,19.275,107.428571428571
2016-08-22,2016,34,8,1,34,2016,20.1625,126.428571428571
2016-08-23,2016,34,8,2,34,2016,21.6625,126.428571428571
2016-08-24,2016,34,8,3,34,2016,18.9749999999999,126.428571428571
2016-08-25,2016,34,8,4,34,2016,14.1625,126.428571428571
2016-08-26,2016,34,8,5,34,2016,17.9875,126.428571428571
2016-08-27,2016,34,8,6,34,2016,18.9125,126.428571428571
2016-08-28,2016,34,8,7,34,2016,13.875,126.428571428571
2016-08-29,2016,35,8,1,35,2016,12.6,117.142857142857
2016-08-30,2016,35,8,2,35,2016,12.225,117.142857142857
2016-08-31,2016,35,8,3,35,2016,15.05,117.142857142857
2016-09-01,2016,35,9,4,35,2016,17.5999999999999,117.142857142857
2016-09-02,2016,35,9,5,35,2016,17.65,117.142857142857
2016-09-03,2016,35,9,6,35,2016,19.125,117.142857142857
2016-09-04,2016,35,9,7,35,2016,19.7874999999999,117.142857142857
2016-09-05,2016,36,9,1,36,2016,18.35,129.428571428571
2016-09-06,2016,36,9,2,36,2016,18.6125,129.428571428571
2016-09-07,2016,36,9,3,36,2016,17.2374999999999,129.428571428571
2016-09-08,2016,36,9,4,36,2016,16.25,129.428571428571
2016-09-09,2016,36,9,5,36,2016,16.3125,129.428571428571
2016-09-10,2016,36,9,6,36,2016,16.35,129.428571428571
2016-09-11,2016,36,9,7,36,2016,15.0499999999999,129.428571428571
2016-09-12,2016,37,9,1,37,2016,15.0125,221.857142857142
2016-09-13,2016,37,9,2,37,2016,15.6375,221.857142857142
2016-09-14,2016,37,9,3,37,2016,16.3125,221.857142857142
2016-09-15,2016,37,9,4,37,2016,12.8624999999999,221.857142857142
2016-09-16,2016,37,9,5,37,2016,13.8374999999999,221.857142857142
2016-09-17,2016,37,9,6,37,2016,11.4249999999999,221.857142857142
2016-09-18,2016,37,9,7,37,2016,12.4375,221.857142857142
2016-09-19,2016,38,9,1,38,2016,13.4499999999999,282.714285714285
2016-09-20,2016,38,9,2,38,2016,13.225,282.714285714285
2016-09-21,2016,38,9,3,38,2016,16.2999999999999,282.714285714285
2016-09-22,2016,38,9,4,38,2016,15.0249999999999,282.714285714285
2016-09-23,2016,38,9,5,38,2016,14.5625,282.714285714285
2016-09-24,2016,38,9,6,38,2016,10.5,282.714285714285
2016-09-25,2016,38,9,7,38,2016,11.5875,282.714285714285
2016-09-26,2016,39,9,1,39,2016,10.0125,270.142857142857
2016-09-27,2016,39,9,2,39,2016,6.175,270.142857142857
2016-09-28,2016,39,9,3,39,2016,9.31249999999999,270.142857142857
2016-09-29,2016,39,9,4,39,2016,11.6875,270.142857142857
2016-09-30,2016,39,9,5,39,2016,13.0125,270.142857142857
2016-10-01,2016,39,10,6,39,2016,9.1625,270.142857142857
2016-10-02,2016,39,10,7,39,2016,8.0125,270.142857142857
2016-10-03,2016,40,10,1,40,2016,3.0875,257
2016-10-04,2016,40,10,2,40,2016,3.2375,257
2016-10-05,2016,40,10,3,40,2016,0.2875,257
2016-10-06,2016,40,10,4,40,2016,3.1125,257
2016-10-07,2016,40,10,5,40,2016,3.875,257
2016-10-08,2016,40,10,6,40,2016,1.1375,257
2016-10-09,2016,40,10,7,40,2016,0.0624999999999997,257
2016-10-10,2016,41,10,1,41,2016,1.94999999999999,237.142857142857
2016-10-11,2016,41,10,2,41,2016,0.9,237.142857142857
2016-10-12,2016,41,10,3,41,2016,-0.5,237.142857142857
2016-10-13,2016,41,10,4,41,2016,0.587499999999999,237.142857142857
2016-10-14,2016,41,10,5,41,2016,4.575,237.142857142857
2016-10-15,2016,41,10,6,41,2016,6.7375,237.142857142857
2016-10-16,2016,41,10,7,41,2016,3.66249999999999,237.142857142857
2016-10-17,2016,42,10,1,42,2016,-0.0624999999999999,227.571428571428
2016-10-18,2016,42,10,2,42,2016,-1.075,227.571428571428
2016-10-19,2016,42,10,3,42,2016,-3.825,227.571428571428
2016-10-20,2016,42,10,4,42,2016,-4.0625,227.571428571428
2016-10-21,2016,42,10,5,42,2016,-4.7875,227.571428571428
2016-10-22,2016,42,10,6,42,2016,-2.7625,227.571428571428
2016-10-23,2016,42,10,7,42,2016,-3.55,227.571428571428
2016-10-24,2016,43,10,1,43,2016,-2.675,203.857142857142
2016-10-25,2016,43,10,2,43,2016,-1.23749999999999,203.857142857142
2016-10-26,2016,43,10,3,43,2016,-4.125,203.857142857142
2016-10-27,2016,43,10,4,43,2016,-4.3375,203.857142857142
2016-10-28,2016,43,10,5,43,2016,-5.825,203.857142857142
2016-10-29,2016,43,10,6,43,2016,-8.0375,203.857142857142
2016-10-30,2016,43,10,7,43,2016,-11.6125,203.857142857142
2016-10-31,2016,44,10,1,44,2016,-10.8,220.428571428571
2016-11-01,2016,44,11,2,44,2016,-8.6625,220.428571428571
2016-11-02,2016,44,11,3,44,2016,-7.56249999999999,220.428571428571
2016-11-03,2016,44,11,4,44,2016,-11.2749999999999,220.428571428571
2016-11-04,2016,44,11,5,44,2016,-10.65,220.428571428571
2016-11-05,2016,44,11,6,44,2016,-10.7625,220.428571428571
2016-11-06,2016,44,11,7,44,2016,-10.6375,220.428571428571
2016-11-07,2016,45,11,1,45,2016,-10.7,180
2016-11-08,2016,45,11,2,45,2016,-11.1,180
2016-11-09,2016,45,11,3,45,2016,-11.225,180
2016-11-10,2016,45,11,4,45,2016,-12.8499999999999,180
2016-11-11,2016,45,11,5,45,2016,-7.81249999999999,180
2016-11-12,2016,45,11,6,45,2016,-9.625,180
2016-11-13,2016,45,11,7,45,2016,-15.55,180
